real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
91,431.343,470.574,633.777,535.529,178.73,449.179,464.661,620.815,538.427,159.574,432.248,431.575,646.082,568.02,168.224,432.13,461.891,640.969,567.48,170.908,402.325,442.936,602.453,567.848,175.095,421.794,422.476,589.6,526.246,146.447,437.798,468.299,623.544,600.555,182.753
92,431.372,470.604,633.758,535.47,178.683,449.209,464.692,620.786,538.227,159.489,432.273,431.607,646.075,567.773,168.194,432.156,461.919,640.964,567.248,170.728,402.351,442.964,602.306,567.762,175.06,421.819,422.493,589.616,526.11,146.364,437.832,468.312,623.528,600.047,182.569
93,436.269,475.555,637.723,538.851,180.14,454.104,469.744,624.346,541.595,160.718,436.536,436.898,650.49,571.349,169.523,436.757,466.573,645.261,570.72,171.951,406.679,448.808,605.697,571.636,176.434,426.004,426.38,593.211,529.041,147.431,443.275,473.294,627.161,604.451,184.116
94,431.282,470.512,633.685,535.476,178.688,449.118,464.598,620.787,538.355,159.498,432.194,431.509,646.009,568.132,168.192,432.075,461.833,640.902,567.388,170.755,402.271,442.875,602.286,567.898,175.069,421.742,422.424,589.563,526.217,146.37,437.729,468.22,623.478,600.628,182.662
95,431.925,471.163,634.209,535.72,178.79,449.762,465.262,621.189,538.457,159.605,432.755,432.205,646.573,567.851,168.327,432.65,462.445,641.451,567.449,170.825,402.84,443.509,602.696,568.026,175.187,422.292,423.073,590.023,526.313,146.467,438.455,468.876,623.936,600.065,182.656
96,431.197,470.427,633.62,535.234,178.568,449.033,464.51,620.661,537.948,159.424,432.121,431.417,645.917,567.28,168.128,431.999,461.752,640.813,566.917,170.646,402.196,442.791,602.196,567.43,174.98,421.669,422.36,589.488,525.868,146.309,437.634,468.136,623.397,599.369,182.423
97,431.139,470.369,633.581,535.393,178.651,448.976,464.451,620.715,538.292,159.469,432.071,431.355,645.892,568.088,168.157,431.948,461.697,640.787,567.327,170.729,402.145,442.734,602.204,567.811,175.034,421.62,422.316,589.474,526.155,146.342,437.569,468.074,623.386,600.585,182.632
98,431.362,470.594,633.82,535.636,178.763,449.199,464.681,620.915,538.481,159.531,432.265,431.596,646.155,568.485,168.23,432.147,461.909,641.034,567.611,170.815,402.342,442.954,602.407,568.076,175.111,421.811,422.485,589.704,526.374,146.403,437.82,468.301,623.652,601.137,182.765
99,431.205,470.435,633.622,535.286,178.594,449.042,464.519,620.664,538.006,159.428,432.128,431.427,645.922,567.407,168.134,432.007,461.76,640.816,566.985,170.647,402.204,442.799,602.189,567.509,174.992,421.677,422.366,589.494,525.915,146.311,437.643,468.142,623.402,599.516,182.441
100,431.359,470.591,633.776,535.492,178.707,449.196,464.678,620.803,538.352,159.553,432.262,431.593,646.087,567.888,168.216,432.144,461.907,640.974,567.386,170.862,402.339,442.953,602.418,567.791,175.083,421.808,422.488,589.608,526.19,146.426,437.817,468.313,623.545,600.324,182.694
101,431.149,470.379,633.711,535.553,178.742,448.986,464.462,620.873,538.552,159.564,432.079,431.366,646.026,568.5,168.202,431.957,461.707,640.903,567.651,170.921,402.154,442.746,602.44,567.978,175.085,421.629,422.328,589.589,526.368,146.433,437.58,468.101,623.6,601.34,182.851
102,431.229,470.459,633.758,535.586,178.754,449.065,464.543,620.891,538.553,159.57,432.149,431.452,646.068,568.486,168.218,432.028,461.783,640.955,567.668,170.92,402.224,442.824,602.461,568.017,175.101,421.697,422.388,589.632,526.392,146.441,437.67,468.18,623.622,601.311,182.851
103,431.143,470.372,633.584,535.397,178.653,448.98,464.455,620.673,538.226,159.457,432.074,431.359,645.88,567.96,168.151,431.951,461.701,640.776,567.252,170.709,402.148,442.738,602.181,567.767,175.027,421.623,422.319,589.459,526.106,146.335,437.573,468.079,623.372,600.396,182.598
104,434.757,474.027,636.506,537.858,179.688,452.593,468.185,623.252,540.559,160.349,435.22,435.265,649.136,570.264,169.119,435.407,465.137,643.94,569.664,171.598,405.343,446.302,604.667,570.441,176.014,424.713,425.231,592.103,528.152,147.112,441.65,471.76,626.043,603.123,183.66
105,431.444,470.677,633.816,535.589,178.74,449.281,464.766,620.899,538.457,159.537,432.336,431.685,646.154,568.232,168.235,432.22,461.987,641.042,567.491,170.792,402.414,443.035,602.395,568.026,175.115,421.881,422.548,589.681,526.307,146.404,437.912,468.385,623.598,600.75,182.709
106,431.121,470.35,633.627,535.475,178.689,448.958,464.432,620.745,538.316,159.47,432.055,431.335,645.938,568.297,168.163,431.932,461.68,640.824,567.438,170.755,402.129,442.716,602.238,567.88,175.043,421.605,422.302,589.53,526.225,146.35,437.548,468.056,623.477,600.905,182.686
107,431.256,470.487,633.687,535.487,178.694,449.093,464.572,620.746,538.285,159.484,432.172,431.481,645.981,568.003,168.18,432.052,461.808,640.873,567.321,170.737,402.248,442.849,602.255,567.837,175.056,421.72,422.405,589.54,526.161,146.358,437.7,468.194,623.454,600.439,182.625
108,431.302,470.533,633.803,535.614,178.761,449.139,464.619,620.915,538.539,159.563,432.212,431.531,646.115,568.488,168.229,432.093,461.852,641.007,567.66,170.891,402.289,442.896,602.45,568.053,175.111,421.759,422.443,589.676,526.401,146.431,437.752,468.25,623.65,601.272,182.829
109,438.782,478.094,639.764,540.692,180.982,456.616,472.335,626.189,543.621,161.407,438.722,439.612,652.78,573.809,170.244,439,468.959,647.471,572.858,172.683,408.901,451.296,607.456,573.921,177.191,428.151,428.292,595.056,530.82,148.029,446.116,475.851,629.042,607.677,185.107
110,430.839,470.065,633.416,535.312,178.615,448.676,464.141,620.596,538.183,159.412,431.809,431.031,645.702,568.131,168.09,431.679,461.412,640.594,567.265,170.696,401.88,442.438,602.082,567.695,174.971,421.363,422.087,589.351,526.079,146.294,437.23,467.77,623.316,600.752,182.618
111,431.366,470.598,633.769,535.55,178.722,449.203,464.685,620.836,538.386,159.516,432.268,431.601,646.083,568.135,168.212,432.151,461.913,640.972,567.419,170.77,402.346,442.958,602.338,567.946,175.09,421.814,422.489,589.623,526.246,146.386,437.825,468.306,623.538,600.622,182.676
112,431.077,470.306,633.52,535.283,178.597,448.914,464.387,620.572,538.033,159.418,432.017,431.288,645.81,567.576,168.115,431.893,461.639,640.705,567.054,170.662,402.091,442.673,602.105,567.54,174.98,421.567,422.269,589.399,525.943,146.303,437.499,468.012,623.309,599.814,182.485
113,431.03,470.257,633.511,535.146,178.544,448.866,464.338,620.566,537.948,159.444,431.975,431.237,645.789,567.236,168.105,431.85,461.593,640.686,566.916,170.731,402.048,442.628,602.206,567.316,174.955,421.526,422.237,589.366,525.833,146.334,437.445,467.979,623.3,599.405,182.478
114,431.092,470.321,633.554,535.388,178.649,448.929,464.403,620.709,538.292,159.463,432.03,431.304,645.86,568.115,168.147,431.906,461.653,640.75,567.326,170.726,402.104,442.688,602.18,567.787,175.023,421.58,422.28,589.447,526.144,146.335,437.516,468.027,623.363,600.632,182.634
115,435.962,475.245,637.489,538.826,180.133,453.797,469.427,624.211,541.751,160.72,436.268,436.566,650.258,571.932,169.492,436.482,466.281,645.025,570.924,172.014,406.407,448.504,605.567,571.77,176.418,425.742,426.148,593.005,529.202,147.432,442.928,472.986,626.977,605.44,184.281
116,431.154,470.383,633.58,535.197,178.55,448.991,464.466,620.625,537.89,159.4,432.083,431.371,645.874,567.217,168.111,431.961,461.712,640.771,566.856,170.608,402.158,442.749,602.152,567.381,174.962,421.633,422.327,589.456,525.822,146.289,437.585,468.089,623.362,599.28,182.386
117,431.349,470.581,633.756,535.536,178.716,449.186,464.668,620.802,538.324,159.502,432.253,431.582,646.062,568.02,168.202,432.135,461.897,640.952,567.367,170.754,402.331,442.941,602.311,567.881,175.077,421.8,422.476,589.606,526.197,146.375,437.806,468.288,623.52,600.44,182.639
118,431.283,470.514,633.718,535.466,178.698,449.12,464.6,620.754,538.339,159.545,432.196,431.511,646.022,567.906,168.201,432.077,461.835,640.911,567.385,170.865,402.272,442.878,602.381,567.767,175.069,421.743,422.43,589.554,526.178,146.42,437.731,468.237,623.493,600.379,182.7
119,433.947,473.208,635.847,537.058,179.4,451.783,467.349,622.66,539.864,160.116,434.515,434.39,648.398,569.405,168.881,434.684,464.367,643.226,568.923,171.34,404.627,445.503,604.097,569.663,175.761,424.02,424.614,591.508,527.545,146.91,440.736,470.933,625.436,602.003,183.318
120,431.443,470.676,633.84,535.449,178.68,449.28,464.765,620.86,538.259,159.542,432.335,431.684,646.158,567.639,168.219,432.22,461.987,641.045,567.249,170.821,402.414,443.035,602.456,567.704,175.077,421.88,422.551,589.67,526.114,146.416,437.912,468.397,623.602,599.906,182.615
121,435.123,474.397,636.793,538.153,179.824,452.959,468.563,623.511,540.862,160.435,435.539,435.66,649.461,570.698,169.221,435.734,465.484,644.254,569.995,171.679,405.666,447.376,604.897,570.812,176.125,425.025,425.508,592.37,528.424,147.189,442.063,472.127,626.314,603.651,183.792
122,434.863,474.134,636.621,537.901,179.722,452.699,468.294,623.358,540.689,160.431,435.312,435.379,649.253,570.278,169.164,435.501,465.237,644.056,569.782,171.74,405.436,446.407,604.877,570.466,176.054,424.803,425.316,592.182,528.222,147.192,441.769,471.882,626.148,603.217,183.772
123,431.326,470.558,633.738,535.359,178.634,449.163,464.644,620.768,538.14,159.496,432.233,431.557,646.046,567.51,168.18,432.115,461.875,640.937,567.121,170.758,402.31,442.919,602.344,567.596,175.037,421.78,422.461,589.583,526.018,146.373,437.779,468.274,623.508,599.714,182.545
124,431.274,470.505,633.7,535.398,178.66,449.11,464.59,620.734,538.224,159.51,432.188,431.501,646.004,567.708,168.182,432.068,461.826,640.894,567.236,170.797,402.264,442.868,602.325,567.671,175.045,421.735,422.422,589.545,526.085,146.386,437.721,468.223,623.475,600.047,182.612
125,431.125,470.355,633.583,535.192,178.561,448.962,464.437,620.63,537.976,159.452,432.058,431.34,645.871,567.27,168.126,431.935,461.684,640.766,566.944,170.724,402.133,442.722,602.242,567.376,174.975,421.608,422.309,589.436,525.869,146.34,437.553,468.073,623.365,599.442,182.483
126,431.148,470.378,633.602,535.362,178.648,448.985,464.461,620.647,538.21,159.497,432.078,431.365,645.895,567.764,168.159,431.956,461.706,640.787,567.248,170.803,402.153,442.745,602.258,567.644,175.025,421.628,422.327,589.453,526.073,146.376,437.579,468.097,623.386,600.174,182.627
127,431.149,470.378,633.616,535.412,178.67,448.985,464.461,620.694,538.304,159.506,432.079,431.365,645.903,567.994,168.169,431.956,461.707,640.797,567.332,170.808,402.153,442.745,602.27,567.771,175.043,421.628,422.326,589.464,526.158,146.381,437.579,468.095,623.395,600.53,182.681
128,431.129,470.358,633.58,535.387,178.651,448.966,464.441,620.678,538.273,159.488,432.062,431.344,645.881,567.991,168.159,431.939,461.688,640.776,567.301,170.774,402.136,442.725,602.226,567.765,175.035,421.612,422.31,589.45,526.138,146.361,437.557,468.072,623.375,600.504,182.655
129,431.248,470.478,633.657,535.39,178.646,449.084,464.563,620.694,538.141,159.457,432.165,431.472,645.962,567.685,168.16,432.045,461.801,640.854,567.161,170.695,402.241,442.841,602.218,567.666,175.025,421.713,422.398,589.525,526.036,146.337,437.691,468.185,623.435,599.936,182.528
130,433.629,472.887,635.611,536.957,179.371,451.465,467.021,622.45,539.873,160.111,434.238,434.046,648.134,569.522,168.83,434.399,464.065,642.965,568.961,171.409,404.346,445.19,603.97,569.571,175.715,423.748,424.375,591.276,527.527,146.91,440.377,470.621,625.226,602.297,183.39
131,431.369,470.601,633.755,535.334,178.613,449.205,464.688,620.783,538.037,159.455,432.27,431.603,646.068,567.375,168.17,432.153,461.916,640.96,567.01,170.665,402.348,442.96,602.304,567.549,175.023,421.816,422.49,589.614,525.951,146.337,437.828,468.308,623.521,599.488,182.459
132,431.103,470.332,633.55,535.353,178.632,448.94,464.414,620.611,538.122,159.434,432.039,431.317,645.837,567.769,168.131,431.916,461.664,640.732,567.165,170.685,402.114,442.699,602.132,567.653,175.002,421.59,422.288,589.423,526.022,146.316,437.528,468.038,623.334,600.103,182.539
133,435.58,474.859,637.193,538.471,179.982,453.415,469.034,623.872,541.303,160.62,435.936,436.154,649.897,571.108,169.37,436.141,465.918,644.679,570.447,171.93,406.07,448.127,605.331,571.198,176.278,425.415,425.86,592.707,528.776,147.352,442.578,472.607,626.677,604.31,184.063
134,434.452,473.719,636.282,537.433,179.586,452.288,467.871,623.052,540.36,160.309,434.955,434.936,648.877,569.929,169.045,435.135,464.847,643.69,569.439,171.6,405.073,446.002,604.557,570.125,175.931,424.452,425.002,591.88,527.947,147.083,441.306,471.46,625.837,602.754,183.605
135,430.89,470.117,633.387,535.186,178.563,448.727,464.194,620.454,538.002,159.416,431.854,431.086,645.656,567.556,168.083,431.726,461.461,640.555,567.034,170.707,401.925,442.49,602.045,567.439,174.948,421.408,422.129,589.264,525.902,146.303,437.288,467.831,623.188,599.892,182.518
136,431.33,470.562,633.752,535.431,178.677,449.167,464.649,620.781,538.271,159.534,432.237,431.562,646.059,567.729,168.2,432.119,461.88,640.948,567.281,170.831,402.314,442.924,602.394,567.7,175.062,421.784,422.466,589.587,526.118,146.409,437.784,468.283,623.522,600.081,182.641
137,436.462,475.75,637.906,539.189,180.298,454.297,469.943,624.533,542.01,160.813,436.704,437.106,650.689,572.144,169.612,436.929,466.756,645.445,571.194,172.081,406.85,448.999,605.859,572.104,176.541,426.169,426.527,593.362,529.425,147.514,443.493,473.49,627.329,605.609,184.361
138,431.45,470.683,633.821,535.471,178.68,449.287,464.772,620.842,538.209,159.496,432.342,431.692,646.144,567.665,168.205,432.226,461.993,641.032,567.206,170.723,402.42,443.041,602.36,567.741,175.068,421.886,422.553,589.674,526.093,146.371,437.92,468.392,623.585,599.863,182.544
139,432.866,472.116,634.969,536.349,179.077,450.703,466.234,621.872,539.115,159.84,433.574,433.222,647.421,568.588,168.584,433.491,463.34,642.276,568.138,171.058,403.672,444.438,603.343,568.795,175.454,423.097,423.79,590.714,526.886,146.67,439.517,469.833,624.634,600.965,182.958
140,431.34,470.572,633.732,535.345,178.62,449.177,464.658,620.761,538.057,159.454,432.245,431.572,646.043,567.425,168.166,432.127,461.888,640.935,567.03,170.668,402.323,442.932,602.282,567.57,175.022,421.792,422.469,589.593,525.962,146.335,437.795,468.279,623.501,599.51,182.458
141,431.305,470.537,633.704,535.273,178.584,449.142,464.622,620.736,537.967,159.435,432.215,431.534,646.011,567.288,168.151,432.096,461.855,640.905,566.942,170.644,402.292,442.898,602.26,567.47,175,421.762,422.442,589.567,525.9,146.321,437.756,468.244,623.474,599.405,182.435
142,431.29,470.521,633.691,535.385,178.642,449.127,464.607,620.725,538.126,159.46,432.202,431.518,645.999,567.608,168.165,432.083,461.841,640.891,567.127,170.691,402.279,442.883,602.248,567.646,175.028,421.749,422.431,589.556,526.021,146.339,437.739,468.228,623.466,599.809,182.511
143,431.085,470.314,633.537,535.185,178.548,448.921,464.395,620.587,537.931,159.42,432.023,431.296,645.823,567.275,168.108,431.899,461.646,640.72,566.902,170.665,402.097,442.681,602.15,567.38,174.961,421.573,422.276,589.406,525.843,146.304,437.507,468.026,623.323,599.386,182.432
144,435.237,474.512,636.887,538.339,179.911,453.073,468.68,623.663,541.173,160.505,435.638,435.784,649.588,571.297,169.281,435.835,465.593,644.377,570.325,171.772,405.767,447.489,605.022,571.152,176.199,425.123,425.595,592.468,528.697,147.247,442.192,472.244,626.424,604.566,183.98
145,430.745,469.97,633.289,535.012,178.486,448.582,464.044,620.426,537.843,159.379,431.727,430.929,645.63,567.43,168.048,431.596,461.323,640.463,566.878,170.683,401.797,442.347,602.002,567.225,174.895,421.283,422.019,589.169,525.814,146.287,437.124,467.687,623.207,599.874,182.514
146,430.962,470.189,633.444,535.293,178.605,448.799,464.268,620.606,538.188,159.426,431.916,431.164,645.739,567.993,168.11,431.79,461.529,640.633,567.219,170.686,401.989,442.56,602.083,567.674,174.984,421.469,422.181,589.348,526.054,146.303,437.369,467.894,623.263,600.469,182.582
147,431.384,470.616,633.767,535.461,178.677,449.22,464.703,620.793,538.21,159.486,432.283,431.619,646.084,567.726,168.193,432.166,461.93,640.973,567.221,170.72,402.361,442.975,602.312,567.743,175.058,421.829,422.502,589.625,526.094,146.362,437.844,468.323,623.536,599.968,182.553
148,433.946,473.207,635.843,537.129,179.436,451.782,467.348,622.657,539.955,160.126,434.514,434.389,648.398,569.607,168.89,434.682,464.366,643.223,569.034,171.358,404.626,445.502,604.088,569.767,175.776,424.019,424.612,591.507,527.623,146.919,440.735,470.931,625.438,602.262,183.361
149,430.698,469.923,633.237,535.038,178.498,448.535,463.996,620.318,537.86,159.376,431.687,430.879,645.487,567.34,168.031,431.554,461.278,640.391,566.872,170.675,401.756,442.301,601.944,567.243,174.89,421.243,421.984,589.122,525.765,146.271,437.072,467.639,623.051,599.615,182.455
150,431.241,470.472,633.651,535.401,178.652,449.078,464.556,620.69,538.155,159.458,432.16,431.466,645.956,567.729,168.16,432.039,461.795,640.848,567.184,170.7,402.235,442.835,602.213,567.685,175.027,421.707,422.393,589.52,526.05,146.338,437.684,468.178,623.431,600.003,182.54
151,433.932,473.193,635.832,537.148,179.446,451.768,467.333,622.648,539.987,160.132,434.502,434.373,648.387,569.689,168.892,434.67,464.352,643.211,569.08,171.372,404.613,445.488,604.081,569.798,175.78,424.007,424.602,591.496,527.651,146.924,440.719,470.917,625.429,602.392,183.387
152,431.391,470.623,633.792,535.389,178.648,449.228,464.711,620.816,538.17,159.511,432.29,431.627,646.105,567.525,168.197,432.173,461.937,640.995,567.148,170.771,402.368,442.984,602.392,567.628,175.052,421.835,422.51,589.631,526.044,146.387,437.853,468.34,623.556,599.722,182.557
153,431.16,470.39,633.597,535.388,178.648,448.997,464.473,620.651,538.165,159.453,432.089,431.378,645.89,567.805,168.148,431.966,461.717,640.783,567.21,170.71,402.164,442.755,602.176,567.693,175.019,421.638,422.332,589.464,526.059,146.333,437.592,468.097,623.376,600.158,182.564
154,431.688,470.924,634.015,535.539,178.706,449.525,465.018,621.015,538.253,159.536,432.549,431.949,646.357,567.608,168.257,432.439,462.219,641.242,567.238,170.748,402.63,443.276,602.527,567.798,175.112,422.089,422.734,589.849,526.141,146.407,438.188,468.634,623.759,599.791,182.565
155,431.458,470.692,633.836,535.566,178.728,449.295,464.781,620.855,538.361,159.537,432.349,431.7,646.16,567.976,168.23,432.233,462.001,641.046,567.409,170.803,402.427,443.049,602.391,567.894,175.101,421.893,422.56,589.68,526.228,146.405,437.929,468.404,623.599,600.376,182.665
156,431.504,470.737,633.865,535.575,178.731,449.34,464.827,620.881,538.343,159.526,432.388,431.749,646.194,567.933,168.233,432.274,462.044,641.079,567.378,170.77,402.467,443.094,602.397,567.896,175.102,421.932,422.594,589.713,526.213,146.397,437.98,468.446,623.626,600.264,182.63
157,431.192,470.422,633.612,535.301,178.603,449.028,464.505,620.654,538.03,159.43,432.116,431.412,645.91,567.472,168.135,431.995,461.747,640.805,567.02,170.656,402.192,442.786,602.18,567.537,174.995,421.665,422.356,589.484,525.937,146.313,437.628,468.128,623.392,599.618,182.459
158,431.462,470.696,633.842,535.532,178.711,449.299,464.785,620.86,538.324,159.536,432.352,431.705,646.165,567.866,168.227,432.237,462.005,641.051,567.352,170.8,402.431,443.054,602.404,567.838,175.094,421.896,422.564,589.683,526.19,146.403,437.933,468.409,623.604,600.211,182.641
159,430.992,470.22,633.512,535.355,178.64,448.829,464.299,620.615,538.249,159.469,431.943,431.196,645.809,568.143,168.137,431.817,461.558,640.697,567.354,170.786,402.015,442.59,602.187,567.735,175.011,421.494,422.206,589.404,526.154,146.351,437.403,467.934,623.341,600.761,182.685
160,431.308,470.539,633.741,535.481,178.707,449.145,464.625,620.773,538.364,159.558,432.218,431.538,646.046,567.915,168.21,432.099,461.858,640.934,567.408,170.885,402.294,442.903,602.414,567.778,175.077,421.764,422.45,589.572,526.193,146.433,437.759,468.264,623.514,600.395,182.716
161,431.341,470.573,633.753,535.405,178.66,449.178,464.66,620.782,538.212,159.515,432.246,431.574,646.063,567.635,168.193,432.128,461.89,640.952,567.208,170.79,402.324,442.934,602.366,567.664,175.053,421.793,422.473,589.595,526.077,146.39,437.797,468.291,623.523,599.916,182.593
162,431.148,470.377,633.606,535.37,178.653,448.985,464.46,620.652,538.23,159.505,432.078,431.365,645.897,567.788,168.162,431.955,461.706,640.79,567.271,170.819,402.153,442.744,602.275,567.653,175.028,421.627,422.327,589.454,526.086,146.384,437.578,468.098,623.39,600.218,182.644
163,431.555,470.789,633.906,535.468,178.675,449.392,464.88,620.918,538.181,159.504,432.433,431.805,646.237,567.545,168.222,432.319,462.093,641.124,567.16,170.716,402.513,443.145,602.432,567.716,175.078,421.976,422.633,589.751,526.074,146.379,438.038,468.498,623.66,599.68,182.522
164,431.096,470.325,633.634,535.47,178.698,448.933,464.407,620.758,538.393,159.515,432.033,431.309,645.927,568.324,168.174,431.909,461.657,640.824,567.513,170.849,402.107,442.693,602.315,567.876,175.053,421.583,422.286,589.519,526.272,146.392,437.52,468.042,623.489,601.059,182.767
165,431.475,470.708,633.841,535.489,178.688,449.311,464.798,620.86,538.228,159.502,432.363,431.718,646.166,567.689,168.212,432.248,462.017,641.053,567.227,170.729,402.442,443.065,602.377,567.764,175.075,421.907,422.571,589.692,526.11,146.376,437.947,468.416,623.603,599.893,182.553
166,431.14,470.37,633.569,535.339,178.624,448.977,464.452,620.616,538.092,159.434,432.071,431.356,645.865,567.671,168.134,431.949,461.698,640.759,567.124,170.678,402.146,442.735,602.144,567.614,175.001,421.621,422.316,589.446,525.996,146.317,437.57,468.075,623.356,599.94,182.514
167,431.377,470.609,633.762,535.471,178.683,449.214,464.697,620.789,538.225,159.489,432.277,431.612,646.079,567.767,168.194,432.16,461.924,640.967,567.245,170.726,402.355,442.969,602.308,567.761,175.06,421.823,422.497,589.62,526.108,146.364,437.837,468.317,623.531,600.034,182.566
168,431.222,470.453,633.651,535.455,178.679,449.059,464.537,620.782,538.358,159.491,432.143,431.445,645.969,568.168,168.18,432.022,461.776,640.862,567.396,170.752,402.219,442.816,602.264,567.882,175.058,421.691,422.379,589.538,526.213,146.362,437.662,468.159,623.451,600.689,182.664
169,431.005,470.233,633.491,535.116,178.529,448.842,464.313,620.547,537.911,159.432,431.954,431.211,645.766,567.185,168.096,431.829,461.571,640.664,566.875,170.713,402.027,442.604,602.182,567.278,174.944,421.506,422.219,589.349,525.803,146.323,437.418,467.954,623.28,599.355,182.461
170,431.354,470.586,633.772,535.36,178.64,449.191,464.673,620.8,538.168,159.521,432.258,431.588,646.08,567.488,168.193,432.14,461.902,640.97,567.146,170.803,402.335,442.948,602.417,567.581,175.046,421.804,422.484,589.605,526.029,146.4,437.811,468.308,623.539,599.706,182.576
171,431.423,470.656,633.814,535.335,178.614,449.26,464.745,620.835,538.07,159.491,432.318,431.662,646.129,567.379,168.193,432.202,461.968,641.02,567.055,170.732,402.396,443.015,602.393,567.544,175.039,421.863,422.535,589.655,525.994,146.373,437.889,468.371,623.573,599.594,182.525
172,436.706,475.997,638.105,539.252,180.338,454.541,470.196,624.692,542.144,160.916,436.916,437.37,650.915,572.048,169.683,437.147,466.988,645.667,571.32,172.233,407.066,449.242,606.114,572.143,176.603,426.378,426.717,593.534,529.503,147.607,443.77,473.753,627.515,605.514,184.458
173,437.367,476.665,638.637,539.807,180.58,455.202,470.877,625.278,542.801,161.073,437.491,438.084,651.54,573.173,169.878,437.737,467.616,646.266,572.005,172.355,407.65,449.895,606.543,572.969,176.82,426.943,427.216,594.06,530.112,147.736,444.516,474.411,628.045,606.985,184.753
174,431.412,470.645,633.79,535.379,178.634,449.249,464.733,620.814,538.087,159.468,432.309,431.651,646.108,567.445,168.184,432.192,461.957,640.998,567.061,170.679,402.387,443.004,602.332,567.607,175.038,421.854,422.524,589.646,525.991,146.348,437.877,468.352,623.555,599.547,182.475
175,431.221,470.451,633.635,535.253,178.577,449.057,464.535,620.674,537.955,159.421,432.141,431.443,645.935,567.299,168.131,432.021,461.775,640.83,566.923,170.632,402.217,442.815,602.2,567.453,174.984,421.69,422.378,589.505,525.875,146.307,437.66,468.158,623.412,599.365,182.413
176,431.48,470.714,633.898,535.653,178.785,449.317,464.803,620.935,538.559,159.608,432.367,431.724,646.208,568.235,168.265,432.253,462.022,641.093,567.603,170.931,402.446,443.072,602.54,568.021,175.141,421.912,422.58,589.706,526.368,146.473,437.953,468.437,623.648,600.851,182.815
177,431.092,470.32,633.53,535.224,178.567,448.928,464.402,620.581,537.945,159.402,432.029,431.304,645.819,567.361,168.105,431.905,461.652,640.716,566.927,170.624,402.103,442.687,602.11,567.439,174.963,421.579,422.279,589.41,525.862,146.289,437.515,468.026,623.318,599.47,182.415
178,435.751,475.031,637.333,538.587,180.036,453.586,469.209,623.998,541.434,160.669,436.084,436.338,650.053,571.238,169.418,436.293,466.08,644.83,570.58,171.984,406.221,448.296,605.461,571.334,176.327,425.561,425.99,592.833,528.883,147.395,442.689,472.781,626.805,604.482,184.126
179,431.054,470.282,633.541,535.339,178.64,448.891,464.363,620.607,538.209,159.488,431.996,431.263,645.817,567.817,168.141,431.872,461.616,640.712,567.253,170.806,402.07,442.652,602.223,567.633,175.011,421.547,422.255,589.389,526.068,146.369,437.473,468.002,623.325,600.288,182.642
180,431.108,470.337,633.543,535.187,178.548,448.945,464.418,620.592,537.888,159.394,432.043,431.321,645.833,567.233,168.102,431.92,461.668,640.73,566.853,170.606,402.117,442.703,602.121,567.375,174.955,421.593,422.292,589.422,525.815,146.283,437.533,468.043,623.328,599.27,182.378
181,431.052,470.28,633.498,535.205,178.559,448.888,464.361,620.552,537.928,159.394,431.994,431.26,645.784,567.356,168.096,431.87,461.614,640.681,566.913,170.619,402.068,442.648,602.082,567.42,174.954,421.545,422.249,589.381,525.848,146.282,437.47,467.986,623.288,599.471,182.41
182,431.323,470.555,633.733,535.514,178.706,449.16,464.641,620.78,538.299,159.495,432.231,431.554,646.038,567.985,168.194,432.112,461.873,640.928,567.345,170.747,402.308,442.916,602.292,567.853,175.068,421.777,422.456,589.586,526.176,146.369,437.776,468.262,623.5,600.393,182.627
183,431.055,470.283,633.523,535.14,178.536,448.891,464.364,620.575,537.912,159.427,431.997,431.264,645.804,567.202,168.104,431.872,461.617,640.702,566.877,170.692,402.07,442.652,602.177,567.315,174.953,421.548,422.255,589.384,525.817,146.317,437.473,468,623.309,599.352,182.448
184,431.442,470.675,633.837,535.402,178.655,449.279,464.764,620.856,538.188,159.526,432.334,431.683,646.153,567.517,168.21,432.219,461.986,641.042,567.166,170.79,402.413,443.034,602.442,567.638,175.064,421.879,422.55,589.669,526.059,146.401,437.911,468.394,623.597,599.73,182.574
185,431.432,470.665,633.831,535.397,178.654,449.269,464.754,620.852,538.191,159.529,432.326,431.672,646.147,567.514,168.21,432.21,461.976,641.035,567.169,170.799,402.404,443.025,602.448,567.63,175.063,421.871,422.543,589.662,526.058,146.405,437.9,468.386,623.592,599.737,182.581
