real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
91,432.434,471.678,634.658,536.264,179.061,450.27,465.788,621.608,539.186,159.838,433.198,432.755,647.063,568.897,168.52,433.105,462.929,641.924,568.265,171.157,403.289,444.012,603.173,568.753,175.403,422.727,423.465,590.403,526.918,146.672,439.029,469.406,624.35,601.647,183.099
92,432.487,471.732,634.654,536.219,179.024,450.323,465.842,621.583,538.62,159.62,433.244,432.811,646.937,568.489,168.364,433.152,462.979,641.809,567.793,170.666,403.336,444.055,602.614,568.643,175.254,422.772,423.475,590.424,526.42,146.435,439.09,469.361,624.357,600.722,182.644
93,382.629,420.705,593.648,502.91,164.001,396.221,409.967,584.766,503.643,146.912,389.419,377.499,601.421,530.016,154.496,387.292,406.036,597.391,531.321,157.764,351.577,391.571,564.886,527.678,161.025,379.258,379.908,546.983,489.079,133.472,379.115,392.997,575.063,551.919,165.958
94,431.876,471.114,634.163,535.865,178.865,449.713,465.212,621.217,538.376,159.497,432.712,432.151,646.407,568.431,168.221,432.607,462.398,641.294,567.54,170.557,402.797,443.452,602.241,568.347,175.114,422.25,422.851,589.994,526.18,146.322,438.4,468.739,623.925,600.782,182.564
95,430.585,469.807,633.11,534.833,178.385,448.421,463.878,620.197,537.144,159.114,431.588,430.755,645.226,566.646,167.828,431.452,461.169,640.146,566.19,170.126,401.655,442.179,601.326,566.926,174.69,421.146,421.868,589.027,525.148,146.001,436.943,467.43,622.939,598.306,181.916
96,431.775,471.011,634.076,535.623,178.746,449.611,465.107,621.064,538.005,159.426,432.624,432.041,646.312,567.584,168.166,432.516,462.301,641.203,567.075,170.443,402.707,443.353,602.189,567.886,175.037,422.163,422.777,589.903,525.905,146.274,438.286,468.648,623.824,599.481,182.332
97,431.293,470.525,633.701,535.498,178.699,449.13,464.61,620.822,537.994,159.353,432.205,431.521,645.889,568.033,168.064,432.086,461.843,640.788,567.149,170.416,402.281,442.877,601.85,567.889,174.951,421.752,422.406,589.576,525.836,146.195,437.743,468.145,623.504,600.286,182.383
98,431.979,471.219,634.318,536.051,178.952,449.816,465.318,621.36,538.515,159.535,432.802,432.262,646.563,568.787,168.265,432.699,462.496,641.448,567.774,170.623,402.888,443.554,602.376,568.54,175.162,422.338,423.088,590.151,526.335,146.359,438.516,468.844,624.12,601.304,182.674
99,432.969,472.219,635.044,536.462,179.131,450.805,466.339,621.933,538.849,159.724,433.663,433.331,647.37,568.613,168.481,433.582,463.436,642.232,568.005,170.754,403.762,444.529,602.948,568.914,175.369,423.184,423.841,590.778,526.627,146.526,439.632,469.85,624.712,600.797,182.726
100,432.415,471.659,634.595,536.195,179.015,450.251,465.768,621.535,538.977,159.737,433.181,432.734,647.007,568.675,168.476,433.088,462.91,641.87,568.035,170.967,403.272,443.991,602.998,568.653,175.356,422.71,423.444,590.382,526.762,146.58,439.008,469.367,624.304,601.148,182.9
101,431.913,471.151,634.31,536.059,178.956,449.75,465.25,621.409,538.998,159.705,432.744,432.192,646.7,569.065,168.394,432.639,462.433,641.558,568.116,171.009,402.829,443.498,602.858,568.601,175.286,422.282,423.065,590.153,526.789,146.547,438.442,468.866,624.151,601.966,183.018
102,431.382,470.614,633.844,535.676,178.782,449.218,464.701,620.974,538.526,159.521,432.282,431.617,646.178,568.541,168.229,432.165,461.928,641.058,567.621,170.787,402.36,442.973,602.42,568.133,175.116,421.828,422.499,589.745,526.385,146.392,437.842,468.316,623.716,601.201,182.749
103,431.895,471.133,634.174,535.873,178.869,449.731,465.231,621.211,538.358,159.496,432.729,432.171,646.417,568.382,168.222,432.623,462.415,641.304,567.519,170.553,402.813,443.471,602.242,568.347,175.117,422.266,423.024,590.001,526.17,146.322,438.421,468.758,623.932,600.706,182.553
104,407.575,446.452,614.302,519.392,171.475,425.37,439.039,603.315,520.798,153.29,411.507,405.409,624.36,549.106,161.493,410.645,439.207,619.788,549.512,164.232,375.724,419.013,585.262,548.512,168.172,400.81,402.577,570.993,511.137,140.368,410.788,441.973,605.747,576.26,174.342
105,432.85,472.099,634.949,536.519,179.163,450.686,466.217,621.914,539.062,159.745,433.56,433.203,647.284,569.184,168.488,433.477,463.324,642.146,568.249,170.807,403.657,444.413,602.91,569.139,175.391,423.083,423.751,590.704,526.782,146.538,439.499,469.73,624.645,601.731,182.887
106,432.244,471.486,634.535,536.232,179.034,450.08,465.591,621.557,538.709,159.604,433.033,432.548,646.801,569,168.338,432.935,462.747,641.683,567.975,170.694,403.122,443.815,602.565,568.762,175.239,422.565,423.289,590.348,526.505,146.419,438.815,469.113,624.321,601.592,182.767
107,432.317,471.56,634.53,536.177,179.008,450.153,465.666,621.509,538.637,159.601,433.096,432.627,646.796,568.671,168.336,433,462.816,641.672,567.815,170.659,403.186,443.886,602.529,568.668,175.233,422.627,423.345,590.309,526.42,146.414,438.897,469.187,624.244,601.062,182.683
108,432.143,471.383,634.462,536.181,179.011,449.979,465.487,621.505,538.91,159.657,432.944,432.439,646.808,569.059,168.393,432.844,462.651,641.684,568.032,170.817,403.032,443.72,602.786,568.726,175.29,422.478,423.228,590.292,526.715,146.486,438.701,469.062,624.265,601.745,182.903
109,438.782,478.094,639.762,540.699,180.986,456.616,472.335,626.184,543.226,161.254,438.722,439.611,652.636,573.659,170.109,439,468.958,647.339,572.578,172.331,408.901,451.286,606.996,573.894,177.068,428.151,428.265,595.047,530.413,147.847,446.116,475.764,629.045,607.269,184.812
110,430.668,469.892,633.27,535.188,178.559,448.504,463.964,620.456,537.665,159.216,431.66,430.845,645.413,567.807,167.914,431.527,461.248,640.32,566.838,170.297,401.729,442.261,601.517,567.496,174.799,421.217,421.931,589.216,525.558,146.078,437.037,467.513,623.192,600.105,182.266
111,431.987,471.227,634.249,535.936,178.897,449.824,465.326,621.279,538.424,159.52,432.809,432.271,646.501,568.455,168.248,432.706,462.503,641.385,567.588,170.577,402.895,443.562,602.306,568.422,175.143,422.345,423.094,590.069,526.228,146.343,438.526,468.852,624.001,600.799,182.584
112,432.466,471.711,634.637,536.214,179.023,450.303,465.821,621.568,538.65,159.627,433.226,432.788,646.93,568.516,168.371,433.134,462.959,641.802,567.807,170.675,403.318,444.035,602.637,568.643,175.26,422.755,423.461,590.41,526.447,146.443,439.066,469.346,624.342,600.768,182.667
113,431.761,470.998,634.08,535.624,178.747,449.598,465.093,621.073,538.372,159.575,432.612,432.027,646.429,567.763,168.287,432.503,462.289,641.31,567.36,170.806,402.695,443.348,602.595,567.912,175.146,422.152,422.79,589.902,526.234,146.44,438.27,468.711,623.818,599.962,182.624
114,432.342,471.585,634.563,536.236,179.035,450.178,465.692,621.597,538.776,159.628,433.118,432.654,646.85,568.933,168.357,433.023,462.84,641.719,567.96,170.697,403.208,443.911,602.587,568.768,175.254,422.648,423.364,590.358,526.511,146.432,438.926,469.213,624.3,601.445,182.756
115,394.574,433.188,603.567,510.817,167.584,411.075,426.188,593.675,511.957,150.001,400.132,390.933,612.472,539.243,157.89,398.747,425.465,608.178,540.099,160.915,362.051,405.135,576.108,538.147,164.483,389.54,390.77,560.879,503.175,137.477,396.122,425.706,588.786,561.783,168.887
116,432.416,471.66,634.596,536.042,178.936,450.252,465.769,621.531,538.389,159.57,433.182,432.734,646.869,568.039,168.32,433.089,462.91,641.746,567.513,170.588,403.273,443.984,602.564,568.391,175.199,422.712,423.42,590.372,526.234,146.394,439.009,469.288,624.3,600.051,182.501
117,432.867,472.116,634.982,536.558,179.181,450.703,466.234,621.898,539.006,159.738,433.575,433.222,647.291,569.051,168.484,433.492,463.34,642.153,568.202,170.797,403.672,444.429,602.903,569.085,175.385,423.097,423.764,590.711,526.745,146.534,439.518,469.747,624.65,601.518,182.851
118,432.005,471.245,634.279,535.945,178.901,449.842,465.345,621.259,538.753,159.668,432.824,432.291,646.652,568.438,168.379,432.722,462.521,641.525,567.819,170.926,402.911,443.588,602.759,568.36,175.256,422.36,423.135,590.084,526.57,146.519,438.546,468.958,624.003,600.952,182.841
119,418.831,457.898,623.536,526.928,174.84,436.66,450.718,611.604,528.759,156.125,421.341,417.779,634.59,557.606,164.589,420.754,449.973,629.774,557.622,167.1,391.274,430.144,593.122,557.47,171.35,411.09,412.538,579.82,517.968,143.183,423.644,454.454,614.187,586.987,178.028
120,432.507,471.752,634.67,536.158,178.993,450.343,465.863,621.597,538.855,159.707,433.261,432.833,647.07,568.408,168.466,433.17,462.997,641.934,567.847,170.874,403.354,444.081,603.003,568.569,175.34,422.789,423.511,590.448,526.65,146.541,439.111,469.45,624.369,600.659,182.793
121,388.676,426.914,598.676,506.917,165.816,404.165,414.357,589.283,507.784,148.455,394.967,384.302,606.996,534.639,156.192,393.431,419.802,602.836,535.737,159.33,356.878,398.713,571.748,533.427,162.756,384.465,385.659,556.471,499.409,135.979,388.463,415.974,583.948,557.98,167.992
122,405.098,443.928,612.287,517.75,170.735,422.883,436.464,601.513,519.783,152.826,409.341,402.671,622.223,547.361,160.928,408.417,436.833,617.696,548.007,163.995,373.544,416.566,583.942,546.524,167.572,398.682,400.582,569.161,509.931,139.992,408.156,439.072,603.898,574.367,173.83
123,431.811,471.048,634.106,535.687,178.777,449.648,465.144,621.091,538.262,159.5,432.656,432.081,646.41,567.801,168.244,432.548,462.336,641.294,567.24,170.584,402.739,443.393,602.42,567.987,175.113,422.194,422.817,589.934,526.134,146.351,438.327,468.723,623.852,599.829,182.496
124,431.897,471.136,634.176,535.817,178.841,449.734,465.234,621.154,538.475,159.556,432.731,432.174,646.508,568.12,168.298,432.626,462.418,641.387,567.484,170.703,402.815,443.48,602.538,568.173,175.173,422.268,423.045,589.999,526.32,146.402,438.424,468.822,623.918,600.334,182.627
125,432.158,471.399,634.387,535.878,178.862,449.994,465.502,621.343,538.56,159.612,432.957,432.456,646.759,568.011,168.368,432.858,462.666,641.633,567.533,170.784,403.045,443.737,602.78,568.216,175.233,422.491,423.246,590.192,526.397,146.468,438.718,469.098,624.108,600.144,182.649
126,431.993,471.233,634.256,535.926,178.892,449.83,465.333,621.228,538.656,159.607,432.814,432.278,646.615,568.366,168.351,432.711,462.51,641.491,567.699,170.815,402.9,443.575,602.669,568.328,175.229,422.35,423.121,590.072,526.485,146.463,438.533,468.931,623.992,600.733,182.74
127,431.465,470.698,633.827,535.604,178.747,449.301,464.787,620.895,538.335,159.473,432.354,431.707,646.129,568.166,168.199,432.239,462.007,641.02,567.343,170.632,402.433,443.053,602.269,568.021,175.082,421.898,422.556,589.692,526.189,146.327,437.936,468.38,623.611,600.511,182.593
128,431.953,471.191,634.221,535.922,178.891,449.789,465.291,621.256,538.601,159.571,432.779,432.234,646.539,568.535,168.304,432.675,462.471,641.419,567.647,170.664,402.864,443.532,602.505,568.419,175.194,422.316,423.08,590.049,526.408,146.405,438.487,468.857,623.976,600.936,182.704
129,432.171,471.413,634.398,536.009,178.929,450.008,465.516,621.353,538.393,159.539,432.969,432.47,646.652,568.241,168.277,432.87,462.678,641.531,567.56,170.584,403.057,443.743,602.394,568.388,175.164,422.502,423.234,590.192,526.224,146.364,438.733,469.039,624.122,600.413,182.539
130,420.016,459.102,624.505,527.765,175.225,437.848,451.946,612.474,530.167,156.532,422.376,419.092,635.768,558.834,165.027,421.817,451.105,630.918,558.734,167.65,392.321,431.321,594.281,558.53,171.791,412.106,413.332,580.704,518.999,143.77,424.995,455.725,615.073,588.66,178.664
131,432.322,471.565,634.52,535.969,178.903,450.158,465.672,621.463,538.306,159.543,433.101,432.633,646.784,567.942,168.293,433.005,462.822,641.664,567.431,170.56,403.191,443.892,602.499,568.301,175.169,422.632,423.349,590.303,526.167,146.372,438.903,469.193,624.23,599.944,182.467
132,432.651,471.898,634.8,536.395,179.107,450.487,466.011,621.729,538.827,159.678,433.387,432.988,647.092,568.821,168.421,433.299,463.134,641.96,568.021,170.735,403.481,444.216,602.745,568.88,175.318,422.913,423.6,590.55,526.591,146.482,439.274,469.527,624.486,601.21,182.761
133,399.236,437.949,607.424,513.892,168.978,416.996,429.92,597.139,515.353,151.253,404.213,396.171,616.821,542.873,159.264,402.947,430.966,612.424,543.635,162.326,367.071,410.752,579.659,541.864,165.876,393.552,395.636,564.358,506.24,138.606,401.454,433.047,599.459,568.528,171.749
134,394.828,433.448,603.778,510.982,167.658,411.329,426.455,593.866,512.349,150.142,400.355,391.22,612.784,539.49,158.039,398.977,425.71,608.481,540.443,161.212,363.201,405.393,576.55,538.339,164.624,389.759,391.001,561.074,503.538,137.632,396.413,428.531,594.582,564.26,170.283
135,431.302,470.533,633.696,535.464,178.682,449.138,464.619,620.727,538.079,159.403,432.212,431.53,645.959,567.789,168.131,432.093,461.852,640.854,567.1,170.528,402.289,442.891,602.087,567.766,175.006,421.759,422.43,589.562,525.973,146.266,437.752,468.208,623.478,599.936,182.45
136,432.012,471.252,634.269,535.885,178.871,449.849,465.352,621.239,538.621,159.613,432.831,432.299,646.639,568.219,168.355,432.728,462.528,641.513,567.643,170.827,402.916,443.594,602.706,568.259,175.227,422.366,423.137,590.086,526.452,146.474,438.553,468.955,624.003,600.517,182.71
137,387.307,425.513,597.539,506.011,165.405,402.552,412.934,588.261,506.848,148.106,393.767,382.762,605.736,533.596,155.808,392.196,411.466,601.605,534.739,158.976,355.677,397.342,570.772,532.333,162.365,383.286,384.447,552.902,495.41,134.526,386.261,407.32,580.432,553.744,165.411
138,432.496,471.741,634.661,536.167,178.998,450.332,465.851,621.589,538.547,159.609,433.252,432.82,646.943,568.31,168.355,433.16,462.986,641.817,567.693,170.64,403.344,444.063,602.62,568.564,175.241,422.779,423.481,590.431,526.361,146.425,439.099,469.369,624.361,600.439,182.589
139,427.841,467.03,630.881,533.014,177.556,445.677,461.043,618.196,535.192,158.406,429.197,427.737,642.736,564.524,167.063,428.999,458.558,637.721,564.184,169.412,399.23,439.471,599.38,564.712,173.901,418.799,419.773,587.007,523.441,145.383,433.847,463.629,620.901,595.638,180.987
140,432.685,471.932,634.814,536.24,179.028,450.521,466.046,621.727,538.604,159.643,433.416,433.024,647.113,568.297,168.397,433.329,463.166,641.982,567.739,170.665,403.511,444.249,602.751,568.636,175.28,422.941,423.625,590.57,526.417,146.457,439.312,469.562,624.5,600.371,182.602
141,432.2,471.442,634.422,535.867,178.855,450.037,465.546,621.374,538.191,159.507,432.995,432.501,646.674,567.8,168.257,432.896,462.706,641.557,567.316,170.522,403.083,443.772,602.415,568.173,175.129,422.527,423.256,590.214,526.075,146.342,438.766,469.069,624.139,599.798,182.421
142,432.209,471.451,634.429,536.001,178.923,450.045,465.555,621.381,538.372,159.54,433.002,432.511,646.685,568.161,168.28,432.904,462.714,641.565,567.524,170.577,403.091,443.78,602.421,568.367,175.166,422.535,423.263,590.22,526.211,146.366,438.776,469.077,624.149,600.277,182.517
143,432.415,471.659,634.595,536.072,178.952,450.251,465.767,621.53,538.605,159.631,433.181,432.733,646.931,568.197,168.385,433.087,462.91,641.803,567.625,170.682,403.272,443.987,602.765,568.447,175.26,422.71,423.431,590.376,526.425,146.459,439.007,469.324,624.3,600.283,182.639
144,404.259,443.072,611.57,517.218,170.489,422.04,435.591,600.874,518.489,152.43,408.607,401.74,621.303,546.659,160.549,407.662,436.027,616.805,547.125,163.367,372.806,415.725,582.828,545.904,167.209,397.961,399.845,568.527,509.031,139.601,407.197,438.12,603.251,573.226,173.225
145,433.653,472.911,635.63,536.977,179.371,451.489,467.045,622.547,539.799,160.026,434.259,434.072,648.26,569.69,168.813,434.421,464.087,643.01,568.901,171.25,404.366,445.212,603.87,569.623,175.695,423.769,424.386,591.316,527.555,146.846,440.404,470.622,625.389,602.556,183.334
146,432.177,471.418,634.425,536.113,178.979,450.013,465.522,621.486,538.649,159.584,432.974,432.476,646.696,568.784,168.31,432.875,462.683,641.57,567.829,170.652,403.062,443.748,602.467,568.628,175.206,422.507,423.238,590.232,526.402,146.394,438.739,469.044,624.171,601.255,182.696
147,430.507,469.728,633.047,534.878,178.412,448.343,463.797,620.14,537.187,159.108,431.52,430.67,645.147,566.882,167.815,431.382,461.095,640.067,566.3,170.144,401.586,442.101,601.236,567.016,174.686,421.079,421.806,588.968,525.171,145.99,436.855,467.344,622.884,598.678,181.963
148,417.986,457.041,622.846,526.403,174.604,435.814,449.844,610.985,528.202,155.911,420.604,416.845,633.811,557.052,164.35,419.996,449.167,629.015,557.047,166.886,390.927,429.31,592.491,556.851,171.11,410.366,411.881,579.195,517.444,142.988,422.683,453.585,613.556,586.289,177.752
149,435.197,474.471,636.85,538.24,179.865,453.032,468.638,623.555,540.907,160.422,435.602,435.74,649.509,570.853,169.229,435.799,465.554,644.301,570.041,171.636,405.731,447.447,604.885,570.925,176.139,425.088,425.56,592.423,528.46,147.171,442.146,472.19,626.371,603.797,183.791
150,432.078,471.318,634.322,535.964,178.909,449.914,465.42,621.285,538.35,159.519,432.888,432.368,646.567,568.223,168.254,432.786,462.589,641.449,567.524,170.568,402.975,443.65,602.329,568.34,175.142,422.422,423.163,590.123,526.185,146.346,438.627,468.944,624.053,600.404,182.524
151,418.08,457.136,622.922,526.478,174.638,435.908,449.941,611.054,528.289,155.939,420.686,416.948,633.897,557.17,164.379,420.08,449.256,629.098,557.139,166.917,391.01,429.402,592.557,556.948,171.141,410.447,411.954,579.264,517.514,143.011,422.789,453.68,613.626,586.458,177.799
152,433.052,472.303,635.112,536.495,179.145,450.888,466.425,621.994,539.123,159.816,433.736,433.422,647.535,568.725,168.586,433.657,463.516,642.388,568.135,170.911,403.835,444.617,603.294,568.97,175.465,423.255,423.921,590.846,526.884,146.626,439.726,469.989,624.773,600.973,182.9
153,431.659,470.894,633.994,535.724,178.801,449.495,464.987,621.004,538.139,159.431,432.523,431.916,646.205,568.037,168.157,432.412,462.191,641.097,567.292,170.485,402.604,443.238,602.088,568.075,175.044,422.064,422.687,589.821,525.996,146.271,438.155,468.523,623.747,600.215,182.442
154,433.044,472.295,635.106,536.444,179.119,450.88,466.417,621.988,538.804,159.726,433.729,433.413,647.436,568.489,168.491,433.65,463.508,642.298,567.954,170.745,403.828,444.604,603.001,568.879,175.374,423.248,423.899,590.833,526.604,146.53,439.717,469.927,624.765,600.634,182.704
155,432.832,472.081,634.937,536.49,179.15,450.668,466.198,621.842,539.024,159.751,433.544,433.184,647.29,568.937,168.503,433.46,463.306,642.15,568.162,170.815,403.641,444.396,602.983,568.997,175.396,423.067,423.744,590.682,526.779,146.555,439.478,469.734,624.616,601.327,182.869
156,432.562,471.808,634.715,536.288,179.057,450.399,465.92,621.638,538.697,159.644,433.31,432.892,647.005,568.606,168.388,433.219,463.05,641.875,567.883,170.694,403.403,444.129,602.666,568.732,175.28,422.837,423.532,590.48,526.486,146.454,439.174,469.437,624.413,600.888,182.687
157,432.763,472.011,634.878,536.351,179.082,450.599,466.127,621.784,538.742,159.678,433.485,433.109,647.185,568.536,168.43,433.399,463.241,642.051,567.9,170.713,403.58,444.327,602.806,568.787,175.318,423.008,423.685,590.627,526.531,146.485,439.401,469.641,624.56,600.725,182.683
158,432.301,471.543,634.503,536.096,178.969,450.137,465.65,621.447,538.633,159.617,433.082,432.61,646.82,568.409,168.362,432.986,462.801,641.693,567.712,170.681,403.171,443.874,602.651,568.506,175.245,422.613,423.342,590.291,526.443,146.443,438.879,469.201,624.218,600.639,182.678
159,431.006,470.234,633.502,535.362,178.638,448.843,464.313,620.599,537.997,159.345,431.955,431.211,645.746,568.041,168.067,431.829,461.571,640.64,567.101,170.476,402.028,442.599,601.928,567.724,174.946,421.506,422.202,589.412,525.928,146.216,437.418,467.9,623.344,600.373,182.468
160,432.032,471.272,634.318,535.96,178.919,449.868,465.372,621.293,538.839,159.718,432.848,432.32,646.692,568.482,168.401,432.745,462.546,641.563,567.905,171.023,402.934,443.616,602.86,568.375,175.277,422.383,423.158,590.104,526.625,146.567,438.576,468.995,624.042,601.083,182.923
161,432.701,471.949,634.828,536.316,179.066,450.537,466.064,621.739,538.981,159.748,433.43,433.043,647.228,568.629,168.508,433.343,463.183,642.088,567.995,170.876,403.526,444.272,603.08,568.766,175.387,422.955,423.656,590.589,526.757,146.568,439.331,469.637,624.514,600.922,182.851
162,432.061,471.301,634.313,535.98,178.918,449.897,465.402,621.291,538.763,159.659,432.873,432.351,646.693,568.468,168.386,432.771,462.574,641.565,567.825,170.899,402.96,443.643,602.769,568.402,175.264,422.408,423.175,590.124,526.578,146.512,438.608,469.009,624.043,600.931,182.817
163,432.946,472.196,635.026,536.399,179.1,450.782,466.316,621.917,538.766,159.706,433.644,433.307,647.349,568.464,168.467,433.562,463.415,642.212,567.911,170.727,403.742,444.507,602.933,568.828,175.351,423.165,423.825,590.761,526.563,146.512,439.607,469.828,624.693,600.574,182.679
164,431.552,470.786,633.978,535.776,178.827,449.389,464.877,621.064,538.523,159.517,432.43,431.801,646.283,568.591,168.244,432.317,462.09,641.174,567.625,170.714,402.51,443.139,602.419,568.236,175.133,421.973,422.623,589.854,526.381,146.368,438.034,468.47,623.817,601.17,182.726
165,433.335,472.589,635.341,536.73,179.255,451.17,466.717,622.2,539.139,159.823,433.981,433.726,647.701,568.98,168.587,433.909,463.783,642.553,568.319,170.86,404.085,444.89,603.202,569.248,175.48,423.496,424.12,591.046,526.879,146.611,440.045,470.223,624.984,601.272,182.871
166,431.447,470.68,633.81,535.548,178.72,449.283,464.768,620.826,537.909,159.359,432.338,431.687,645.998,567.749,168.082,432.223,461.989,640.895,567.071,170.408,402.417,443.029,601.891,567.843,174.965,421.883,422.524,589.66,525.799,146.207,437.916,468.301,623.584,599.813,182.318
167,432.401,471.645,634.584,536.157,178.996,450.237,465.753,621.521,538.553,159.597,433.169,432.718,646.859,568.406,168.339,433.076,462.897,641.733,567.721,170.641,403.26,443.97,602.554,568.567,175.228,422.699,423.409,590.361,526.362,146.415,438.992,469.273,624.293,600.614,182.611
168,431.936,471.174,634.225,535.937,178.898,449.772,465.273,621.296,538.46,159.519,432.764,432.215,646.473,568.56,168.242,432.66,462.454,641.359,567.632,170.584,402.849,443.511,602.299,568.423,175.136,422.301,423.055,590.05,526.243,146.339,438.467,468.799,623.985,600.959,182.605
169,431.712,470.948,634.033,535.582,178.727,449.548,465.042,621.031,538.303,159.545,432.569,431.974,646.378,567.69,168.267,432.46,462.242,641.261,567.287,170.757,402.651,443.299,602.539,567.857,175.125,422.11,422.752,589.866,526.178,146.414,438.215,468.658,623.777,599.842,182.574
170,432.991,472.242,635.063,536.444,179.121,450.827,466.363,621.957,539.201,159.857,433.683,433.357,647.527,568.71,168.614,433.602,463.458,642.379,568.223,171.065,403.782,444.56,603.407,568.915,175.487,423.203,423.884,590.805,526.959,146.685,439.658,469.956,624.727,601.07,182.975
171,432.684,471.931,634.814,536.179,178.997,450.52,466.046,621.726,538.708,159.687,433.416,433.024,647.18,568.244,168.455,433.328,463.166,642.046,567.734,170.736,403.51,444.253,602.974,568.565,175.325,422.941,423.638,590.574,526.542,146.514,439.312,469.603,624.497,600.404,182.71
172,380.732,411.67,592.068,501.651,163.43,394.337,407.996,583.346,502.683,146.534,387.756,375.364,599.792,528.716,154.084,385.47,404.223,595.794,530.134,157.535,349.138,389.383,563.887,526.089,160.584,377.624,377.437,545.502,488.202,132.291,375.748,389.38,572.064,550.536,165.568
173,383.003,421.096,593.959,503.158,164.113,396.592,410.355,585.047,503.9,147.007,389.996,377.919,601.767,530.302,154.601,387.629,406.39,597.729,531.594,157.861,351.905,391.153,565.17,526.894,159.923,379.58,378.711,545.996,487.868,132.676,378.674,392.104,573.826,548.088,163.306
174,433.296,472.55,635.31,536.634,179.207,451.132,466.677,622.172,539.014,159.796,433.948,433.685,647.665,568.743,168.564,433.875,463.747,642.52,568.173,170.819,404.051,444.852,603.176,569.118,175.452,423.464,424.091,591.018,526.78,146.59,440.002,470.184,624.953,600.922,182.796
175,432.368,471.612,634.557,536.018,178.926,450.204,465.719,621.496,538.367,159.56,433.14,432.682,646.826,568.02,168.308,433.046,462.865,641.704,567.489,170.579,403.231,443.937,602.531,568.363,175.187,422.671,423.384,590.337,526.212,146.385,438.955,469.239,624.264,600.02,182.488
176,428.975,468.179,631.834,533.943,177.99,446.812,462.216,619.074,536.668,158.898,430.186,428.989,643.917,566.203,167.549,430.014,459.639,638.865,565.62,170.137,400.233,440.599,600.665,565.967,174.402,419.77,420.666,587.862,524.729,145.846,435.128,465.165,621.757,598.146,181.851
177,432.182,471.423,634.406,535.951,178.899,450.018,465.527,621.36,538.31,159.526,432.978,432.481,646.659,568.039,168.267,432.879,462.688,641.541,567.448,170.556,403.066,443.753,602.401,568.298,175.149,422.511,423.242,590.2,526.16,146.354,438.745,469.049,624.128,600.093,182.477
178,384.484,422.624,595.192,504.141,164.558,399.736,409.999,586.156,505.28,147.509,391.294,379.588,603.264,531.598,155.146,389.649,407.777,599.185,532.91,158.543,353.203,394.501,569.181,530.073,161.667,380.856,382.063,550.766,494.19,135.31,382.728,401.938,577.031,554.246,166.84
179,431.197,470.427,633.625,535.433,178.669,449.034,464.511,620.683,538.186,159.438,432.121,431.418,645.915,567.886,168.151,432,461.753,640.809,567.216,170.673,402.196,442.791,602.174,567.757,175.026,421.67,422.358,589.494,526.075,146.32,437.634,468.128,623.407,600.208,182.542
180,432.36,471.603,634.55,536.02,178.927,450.196,465.71,621.49,538.372,159.56,433.133,432.673,646.818,568.033,168.307,433.038,462.857,641.697,567.494,170.579,403.223,443.928,602.525,568.367,175.186,422.663,423.377,590.33,526.215,146.384,438.945,469.23,624.258,600.038,182.491
181,432.24,471.482,634.454,535.997,178.92,450.076,465.587,621.403,538.361,159.542,433.029,432.544,646.712,568.108,168.284,432.931,462.743,641.592,567.504,170.574,403.118,443.811,602.442,568.356,175.168,422.561,423.287,590.243,526.204,146.369,438.811,469.109,624.171,600.186,182.503
182,432.373,471.617,634.579,536.224,179.029,450.209,465.724,621.535,538.648,159.61,433.145,432.688,646.843,568.64,168.347,433.05,462.87,641.718,567.828,170.666,403.236,443.942,602.558,568.674,175.242,422.675,423.388,590.347,526.431,146.423,438.961,469.244,624.282,600.995,182.679
183,432.079,471.319,634.323,535.825,178.838,449.915,465.421,621.286,538.461,159.579,432.889,432.371,646.674,567.93,168.333,432.787,462.591,641.551,567.431,170.715,402.976,443.659,602.68,568.148,175.198,422.423,423.184,590.133,526.312,146.425,438.629,469.01,624.05,600.013,182.597
184,433.021,472.271,635.087,536.457,179.127,450.857,466.393,621.971,539.119,159.816,433.709,433.388,647.521,568.673,168.589,433.629,463.486,642.375,568.123,170.947,403.808,444.587,603.321,568.923,175.465,423.228,423.9,590.824,526.885,146.63,439.691,469.966,624.749,600.928,182.904
185,433.263,472.516,635.283,536.617,179.2,451.099,466.643,622.147,539.32,159.888,433.919,433.65,647.752,568.874,168.667,433.845,463.716,642.598,568.331,171.05,404.022,444.826,603.527,569.122,175.544,423.435,424.087,591.003,527.063,146.699,439.964,470.219,624.928,601.203,183.006
