real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
92,438.782,478.094,639.767,540.311,180.797,456.616,472.335,626.199,542.584,161.142,438.722,439.611,652.671,572.879,170.062,439,468.958,647.373,572.104,172.212,408.901,451.286,606.994,573.405,176.983,428.151,428.265,595.053,530.12,147.799,446.116,475.764,629.084,606.588,184.683
93,363.006,394.41,579.963,491.995,159.06,376.66,390.511,571.934,492.241,142.709,369.761,359.034,581.8,510.746,146.153,369.573,383.884,548.544,515.25,151.901,339.363,369.327,547.369,507.175,153.017,363.382,356.978,514.695,458.393,133.942,347.489,355.949,544.087,527.762,160.244
94,363.006,395.856,573.311,489.332,158.003,372.041,383.036,559.195,483.564,138.334,363.401,343.314,571.865,510.631,138.241,359.113,375.526,565.893,511.638,148.811,332.794,359.547,539.247,510.122,152.003,357.078,347.575,522.028,471.442,126.204,343.115,358.963,562.21,529.736,156.306
95,438.782,478.094,639.75,540.023,180.642,456.616,472.335,626.158,542.27,161.113,438.722,439.611,652.672,572.427,170.109,439,468.959,647.409,571.787,172.221,408.901,451.292,607.248,572.894,176.961,428.151,428.28,595.047,530.153,147.849,446.116,475.814,629.001,605.917,184.671
96,438.782,478.094,639.75,540.251,180.763,456.616,472.335,626.162,542.86,161.222,438.722,439.611,652.676,572.785,170.134,439,468.959,647.413,572.1,172.32,408.901,451.292,607.262,573.382,177.051,428.151,428.281,595.047,530.271,147.87,446.116,475.816,629.003,606.445,184.779
97,363.006,392.95,572.686,487.341,157.102,370.385,382.111,560.115,482.924,137.761,359.981,343.239,572.898,512.265,137.959,357.393,375.525,566.416,512.629,148.738,330.046,359.545,540.51,510.431,151.85,351.047,347.569,525.361,471.332,126.124,341.574,357.649,564.698,531.183,156.306
98,438.782,478.094,640.202,541.496,181.348,456.616,472.335,627.107,544.566,161.462,438.722,439.611,653.922,575.506,170.208,439,468.958,648.026,573.677,172.581,408.901,451.286,607.54,575.124,177.259,428.151,428.265,595.532,531.458,148,446.116,473.293,629.232,609.962,185.274
99,363.006,394.411,579.963,491.995,159.06,376.66,391.299,557.527,482.481,140.517,369.761,353.2,575.048,505.843,141.595,367.721,373.845,542.094,510.646,150.957,339.363,363.113,519.522,503.945,153.06,363.092,338.896,504.078,452.086,133.251,335.984,349.498,544.842,525.19,158.437
100,419.184,458.257,623.866,527.32,175.033,437.014,451.085,611.947,529.804,156.419,421.65,418.172,635.151,558.489,164.849,421.071,450.311,630.247,558.335,167.624,391.586,430.502,593.85,557.871,171.59,411.393,412.698,578.455,518.63,143.677,422.092,449.096,613.049,588.151,178.534
101,363.006,395.743,571.41,480.941,156.73,371.002,382.379,554.83,480.697,138.794,362.485,343.241,566.615,511.504,138.205,358.166,375.526,561.768,510.73,150.017,332.357,359.554,536.032,507.094,152.205,356.553,347.597,517.551,471.224,126.875,340.498,357.575,555.581,533.446,156.547
102,438.782,478.094,639.932,541.327,181.274,456.616,472.335,626.674,544.724,161.598,438.722,439.612,653.521,575.319,170.327,439,468.959,647.778,573.741,172.924,408.901,451.296,607.714,574.877,177.346,428.151,428.293,595.257,531.704,148.172,446.116,475.857,629.775,609.925,185.519
103,363.006,393.912,573.064,488.462,157.902,371.226,382.194,560.955,483.047,138.477,361.943,343.241,573.178,510.712,138.213,357.975,375.525,567.278,511.443,148.944,328.804,359.549,542.682,510.06,152.041,352.471,347.582,525.572,471.218,126.202,344.032,357.596,565.253,530.035,156.412
104,363.006,394.411,579.963,491.995,159.06,376.66,390.513,571.934,492.583,142.817,369.761,359.036,583.67,513.81,146.974,369.573,383.794,551.494,514.044,152.43,339.363,369.427,548.468,507.683,153.12,363.382,357.528,515.298,464.263,132.102,348.258,357.178,545.778,528.47,160.546
105,363.26,395.464,580.178,492.167,159.137,376.913,388.011,560.821,485.247,139.427,369.989,347.808,576.398,510.822,140.554,368.751,377.005,559.379,511.141,148.969,339.586,362.303,539.059,509.99,152.538,363.461,348.525,517.61,470.768,126.621,345.473,358.065,555.437,528.959,156.264
106,438.782,478.094,639.907,541.06,181.154,456.616,472.335,626.584,543.836,161.352,438.722,439.611,653.205,574.526,170.157,439,468.958,647.61,573.043,172.443,408.901,451.286,607.171,574.418,177.151,428.151,428.265,595.205,530.925,147.926,446.116,475.764,629.635,608.596,185.049
107,363.006,393.739,572.972,489.004,159.062,372.35,383.141,559.145,482.394,138.442,363.921,343.39,572.077,508.476,138.268,359.575,375.53,566.318,509.975,148.854,333.159,359.546,538.746,508.962,152.35,357.663,347.575,522.86,466.803,128.854,344.292,358.791,562.573,528.561,156.201
108,438.782,478.094,641.154,543.004,181.868,456.616,472.335,629.28,547.363,161.87,438.722,439.612,655.308,578.732,170.431,438.199,462.965,646.009,576.219,173.333,408.901,443.823,606.18,577.622,177.73,427.622,419.953,592.421,531.704,147.268,440.67,465.275,631.548,613.232,185.985
109,363.006,393.504,571.312,486.206,159.06,370.64,382.368,556.59,476.796,138.714,362.063,343.245,569.255,500.668,139.609,357.872,375.525,564.428,503.257,149.72,328.426,359.544,538.905,503.007,153.02,351.95,347.567,523.359,451.163,133.429,343.4,357.41,558.442,530.197,157.048
110,438.782,478.094,639.762,540.727,180.999,456.616,472.335,626.264,543.62,161.351,438.722,439.611,652.753,574.154,170.207,439,468.959,647.443,572.829,172.495,408.901,451.292,607.312,574.089,177.167,428.151,428.28,595.078,530.792,147.95,446.116,475.814,629.086,608.032,185.067
111,421.396,460.501,625.632,528.603,175.601,439.229,453.373,613.485,530.805,156.801,423.579,420.617,636.952,559.577,165.329,423.053,452.42,632.077,559.504,167.797,393.539,432.679,595.032,559.498,172.103,413.286,414.829,581.717,519.614,143.999,426.566,457.092,616.102,589.499,178.939
112,365.182,398.69,582.635,494.128,160.025,378.776,394.091,574.335,494.697,143.61,376.14,362.644,589.265,520.006,150.872,373.965,388.268,563.969,516.293,153.496,341.168,374.378,550.9,509.593,154.465,367.643,361.888,529.708,466.882,132.744,353.059,364.702,551.985,532.885,161.676
113,438.782,478.094,639.778,540.228,180.76,456.616,472.335,626.187,542.951,161.321,438.722,439.612,652.75,572.839,170.203,439,468.959,647.481,572.306,172.613,408.901,451.297,607.524,573.329,177.104,428.151,428.295,595.053,530.456,148.003,446.116,475.861,629.019,606.843,184.999
114,438.782,478.095,643.269,544.944,182.29,455.238,463.939,630.757,547.834,161.887,435.586,428.514,654.044,578.026,170.368,427.917,457.933,646.474,576.038,173.088,402.206,439.042,607.978,577.553,177.646,421.613,416.675,594.279,532.519,148.274,433.862,463.715,635.962,614.035,185.941
115,363.006,394.411,579.963,491.995,159.06,376.66,390.513,571.934,492.564,142.811,369.761,359.036,582.349,512.471,146.628,369.573,383.637,550.955,517.925,150.419,339.363,368.817,545.704,508.669,153.115,363.382,356.163,516.291,468.38,127.987,346.536,356.38,548.841,534.889,160.487
116,438.782,478.094,639.75,540.059,180.662,456.616,472.335,626.155,542.184,161.083,438.722,439.611,652.631,572.461,170.075,439,468.958,647.371,571.757,172.15,408.901,451.289,607.117,572.982,176.943,428.151,428.273,595.044,530.069,147.813,446.116,475.79,628.998,605.881,184.609
117,438.782,478.094,639.752,540.447,180.867,456.616,472.335,626.172,542.98,161.238,438.722,439.611,652.712,573.431,170.156,439,468.958,647.399,572.368,172.353,408.901,451.291,607.202,573.57,177.07,428.151,428.278,595.047,530.5,147.899,446.116,475.805,629.056,607.177,184.896
118,438.782,478.094,639.936,540.701,180.994,456.616,472.335,626.516,543.579,161.43,438.722,439.612,653.253,573.923,170.262,439,468.959,647.749,572.949,172.771,408.901,451.297,607.722,573.912,177.203,428.151,428.294,595.227,531.013,148.088,446.116,475.86,629.522,608.244,185.256
119,438.782,478.094,639.75,540.035,180.649,456.616,472.335,626.155,542.284,161.116,438.722,439.611,652.673,572.465,170.113,439,468.959,647.41,571.796,172.229,408.901,451.292,607.253,572.933,176.97,428.151,428.281,595.047,530.165,147.852,446.116,475.815,628.998,605.949,184.68
120,363.006,394.411,578.095,490.361,159.06,375.958,385.772,554.98,479.928,141.405,369.761,346.061,573.378,501.714,146.175,365.966,376.118,558.344,501.505,151.886,338.595,360.148,536.618,501.596,154.52,361.069,348.031,517.222,452.566,132.769,344.428,357.958,550.972,528.272,160.727
121,363.006,394.411,571.092,487.916,159.06,369.257,382.988,551.92,476.187,140.683,364.069,343.372,567.418,499.969,148.346,358.293,364.409,559.223,500.734,151.45,331.92,359.548,535.178,501.158,154.75,351.922,344.169,519.108,449.332,133.364,327.581,350.895,553.986,529.241,160.525
122,363.006,394.411,571.505,489.343,159.076,372.367,383.483,554.412,479.575,142.153,363.937,343.584,567.459,502.382,150.044,359.394,375.538,562.535,502.697,153.916,332.991,359.598,535.707,503.519,156.45,357.454,347.657,520.503,453.957,132.253,343.713,358.42,554.133,530.655,160.864
123,429.08,468.285,631.888,533.68,177.847,446.917,462.324,619.101,536.19,158.791,430.277,429.105,643.979,565.407,167.512,430.108,459.739,638.929,565.153,169.964,400.326,440.702,600.651,565.552,174.33,419.859,420.742,587.929,524.466,145.785,435.246,465.261,621.819,597.164,181.633
124,438.782,478.094,639.75,540.26,180.768,456.616,472.335,626.16,542.982,161.275,438.722,439.612,652.725,572.951,170.187,439,468.959,647.457,572.292,172.505,408.901,451.295,607.416,573.35,177.085,428.151,428.29,595.051,530.402,147.943,446.116,475.846,629,606.451,184.841
125,363.006,394.411,579.978,491.995,159.06,376.66,390.513,571.953,492.657,142.877,369.761,359.036,583.696,513.918,149.383,369.573,383.888,552.19,513.582,152.693,339.363,369.568,548.658,506.4,153.142,363.382,357.713,517.465,467.844,130.04,348.531,356.894,546.176,529.156,160.76
126,363.006,394.411,579.976,491.995,159.06,376.66,387.143,554.968,479.364,140.842,369.761,347.062,573.344,501.512,143.433,367.601,376.226,557.839,501.181,150.669,339.363,360.714,534.256,500.696,153.493,362.56,347.862,514.878,452.059,132.521,344.027,357.539,548.757,524.444,159.384
127,438.782,478.094,639.75,540.3,180.792,456.616,472.335,626.158,542.966,161.271,438.722,439.612,652.723,573.22,170.202,439,468.959,647.456,572.368,172.524,408.901,451.295,607.413,573.382,177.091,428.151,428.29,595.051,530.548,147.968,446.116,475.845,628.998,606.986,184.945
128,363.006,394.411,572.851,490.364,159.063,372.791,383.501,558.585,483.944,139.212,364.253,343.52,571.539,510.887,138.425,359.61,375.533,565.822,512.164,149.003,333.68,359.553,539.162,510.257,152.346,357.631,347.595,521.746,471.696,126.646,344.148,359.605,561.77,529.891,156.43
129,395.441,434.074,604.285,511.383,167.84,411.942,427.096,594.32,512.397,150.176,400.891,391.908,613.216,539.781,158.082,399.529,426.297,608.91,540.654,161.076,363.738,405.992,576.564,538.821,164.687,390.287,391.7,561.523,503.589,137.627,396.968,426.212,589.207,564.279,170.238
130,363.006,394.411,571.328,488.108,159.06,368.998,366.335,551.107,477.345,139.701,364.423,343.353,566.564,501.59,142.55,350.516,356.708,556.72,502.961,149.992,329.609,355.956,533.525,502.508,152.725,349.726,331.163,515.142,456.538,132.162,322.796,346.983,556.958,531.236,160.751
131,383.888,422.013,594.696,503.745,164.379,399.141,409.485,579.481,504.613,147.304,390.771,377.579,595.116,529.855,154.928,386.699,397.551,585.354,526.675,158.204,352.68,386.893,558.466,524.764,161.453,379.289,371.787,539.972,483.067,134.432,370.958,390.305,571.614,550.987,166.531
132,363.006,395.057,572.327,485.436,157.889,369.715,382.352,558.523,479.692,138.087,362.011,343.244,571.651,506.089,138.221,357.543,375.525,565.882,506.434,149.087,329.958,359.544,540.005,506.478,152.334,351.321,347.566,524.323,456.928,133.399,343.801,357.37,562.246,526.711,156.183
133,363.006,394.411,579.979,491.995,159.06,376.66,390.513,571.953,492.659,142.879,369.761,359.036,583.696,513.882,149.266,369.573,383.796,552.8,514.4,152.398,339.363,369.372,548.646,507.664,153.142,363.382,357.484,514.883,467.046,130.041,348.319,357.502,547.456,528.607,160.612
134,363.006,394.411,579.985,491.995,159.063,376.66,390.513,568.716,487.181,141.542,369.761,357.25,580.848,510.047,143.736,369.573,380.153,555.657,509.635,151.843,339.363,366.207,532.68,506.997,153.831,363.382,352.266,505.797,469.987,127.25,342.716,353.632,547.537,528.931,160.126
135,423.662,462.798,627.726,530.66,176.5,441.497,455.717,615.625,533.208,157.562,425.555,423.123,639.663,562.346,166.088,425.083,454.581,634.452,561.83,168.748,395.54,434.92,597.151,561.799,172.901,415.226,416.605,582.375,521.506,144.65,428.692,454.461,617.12,592.595,179.967
136,438.782,478.094,639.766,540.178,180.727,456.616,472.335,626.173,542.773,161.271,438.722,439.612,652.74,572.826,170.194,439,468.959,647.471,572.181,172.536,408.901,451.296,607.469,573.113,177.058,428.151,428.293,595.052,530.37,147.966,446.116,475.855,629.003,606.405,184.883
137,363.006,394.41,579.963,491.995,159.06,376.66,390.511,571.934,492.241,142.709,369.761,359.034,581.92,511.802,146.521,369.573,383.899,550.346,516.472,151.178,339.363,369.388,547.664,508.183,153.017,363.382,357.32,514.869,460.425,133.947,347.339,355.847,548.581,533.471,160.263
138,438.782,478.094,639.75,540.251,180.764,456.616,472.335,626.155,542.611,161.149,438.722,439.611,652.597,572.781,170.063,439,468.958,647.338,572.05,172.201,408.901,451.287,607.004,573.318,176.973,428.151,428.266,595.041,530.063,147.793,446.116,475.769,628.999,606.066,184.591
139,433.739,472.998,635.669,536.759,179.252,451.575,467.134,622.498,539.125,159.872,434.334,434.163,648.054,568.852,168.671,434.497,464.168,642.909,568.348,170.893,404.443,445.288,603.484,569.316,175.548,423.842,424.428,591.343,526.982,146.676,440.501,470.634,625.274,601.286,182.93
140,438.782,478.094,639.75,540.051,180.658,456.616,472.335,626.154,542.079,161.049,438.722,439.611,652.588,572.383,170.032,439,468.958,647.331,571.707,172.104,408.901,451.286,606.98,572.897,176.892,428.151,428.265,595.04,529.945,147.769,446.116,475.764,628.998,605.724,184.512
141,363.006,394.41,579.963,491.995,159.06,376.66,392.303,569.33,488.957,141.257,369.761,356.709,583.042,513.111,142.575,369.573,383.17,555.562,514.559,151.235,339.363,366.182,532.389,510.2,153.692,363.382,354.216,509.263,470.172,130.27,343.915,353.438,549.113,531.288,159.704
142,363.006,394.41,579.963,491.995,159.06,376.66,389.551,551.416,481.217,141.695,369.761,356.762,570.052,502.538,148.862,369.43,383.903,552.512,502.253,152.227,339.363,370.125,526.717,501.464,154.994,363.382,351.533,509.935,453.136,139.493,343.745,351.283,547.98,525.018,160.412
143,380.08,411.005,590.296,501.217,163.234,390.295,398.535,570.732,496.382,146.365,382.341,364.57,584.747,523.001,153.898,373.079,387.597,581.362,522.514,157.355,342.13,377.403,551.991,519.921,160.394,368.707,363.892,535.752,475.283,134.162,362.202,377.92,568.928,547.283,165.33
144,363.006,395.195,573.051,488.922,157.982,371.028,382.652,559.999,482.711,137.995,362.502,343.256,571.876,509.818,138.07,357.731,371.203,563.38,511.144,148.593,331.597,359.544,540.325,509.405,151.842,352.873,347.566,522.378,467.483,128.453,325.385,351.954,565.254,528.86,156.014
145,363.006,396.23,572.583,487.426,158.388,367.731,382.143,557.696,481.305,138.642,360.138,343.243,572.803,507.776,138.198,357.042,364.589,564.638,508.463,149.604,327.688,359.553,541.895,507.886,152.126,349.571,339.458,524.079,469.527,126.431,324.158,350.005,566.924,528.011,156.278
146,438.782,478.094,639.756,540.354,180.818,456.616,472.335,626.194,542.676,161.158,438.722,439.611,652.639,572.976,170.068,439,468.958,647.341,572.084,172.207,408.901,451.286,606.986,573.381,176.979,428.151,428.265,595.043,530.111,147.798,446.116,475.764,629.06,606.533,184.674
147,438.782,478.094,639.771,540.27,180.775,456.616,472.335,626.177,542.448,161.117,438.722,439.611,652.639,572.746,170.055,439,468.958,647.373,572.035,172.194,408.901,451.286,606.988,573.327,176.969,428.151,428.265,595.053,530.065,147.79,446.116,475.764,629.079,606.449,184.655
148,363.006,392.389,570.053,482.849,157.298,361.832,347.982,555.008,477.589,137.696,355.603,337.49,566.656,504.17,138.02,339.865,350.257,562.908,504.447,148.229,325.07,331.09,534.745,504.354,151.7,341.108,316.348,519.322,455.504,132.916,316.341,346.196,563.808,526.151,155.927
149,363.006,394.411,572.279,489.31,159.063,373.199,383.787,553.816,477.308,140.232,364.99,343.773,566.812,501,149.632,360.092,375.559,559.659,500.764,150.99,333.497,359.59,535.944,501.231,153.829,356.137,347.629,518.457,453.542,131.378,341.543,356.368,552.088,529.601,160.813
150,409.043,447.948,615.51,520.324,171.895,426.845,440.566,604.4,521.964,153.666,412.791,407.038,625.719,550.161,161.914,411.965,440.614,621.114,550.554,164.629,379.221,420.468,586.359,549.624,168.595,402.258,403.719,572.084,512.07,140.711,412.469,443.487,606.852,577.639,174.851
151,363.006,394.41,574.539,488.48,159.06,374.35,384.561,552.304,477.04,140.149,368.658,344.167,569.133,499.614,140.043,363.184,375.674,557.896,500.328,150.113,336.665,359.686,531.94,500.655,153.335,359.119,347.672,516.082,449.136,133.378,343.513,357.132,550.575,527.911,160.45
152,363.006,394.411,571.382,488.194,159.06,369.869,383.113,552.738,476.769,140.64,363.471,343.39,567.27,500.769,150.01,358.296,368.073,559.452,500.822,151.713,331.854,359.554,536.352,501.485,154.938,352.249,347.618,519.558,451.914,132.449,330.389,352.744,553.029,529.657,160.699
153,363.006,394.411,572.825,490.469,159.06,372.131,383.383,557.979,482.358,139.165,364.812,343.561,571.451,508.525,138.365,358.87,370.835,562.468,509.394,148.803,333.179,359.554,539.01,508.65,152.282,353.899,347.586,519.703,469.931,126.209,329.385,352.436,560.739,528.15,156.258
154,365.276,396.635,581.067,492.876,159.458,378.935,394.048,562.179,491.147,141.685,374.125,356.18,576.798,516.125,146.315,370.418,379.022,553.922,516.689,152.225,339.398,368.713,529.758,513.885,154.649,365.207,347.017,511.264,476.647,128.917,342.2,352.147,553.858,534.263,159.351
155,363.006,394.411,572.216,489.356,159.06,372.551,383.617,555.744,479.476,139.405,364.04,343.628,568.827,503.578,139.537,359.454,375.545,564.259,504.452,149.433,333.351,359.572,536.793,504.456,152.863,357.454,347.611,520.759,455.483,134.266,344.06,358.553,558.236,528.216,158.38
156,372.987,406.512,583.996,498.301,161.922,382.62,391.506,570.539,491.217,142.332,376.889,357.719,584.302,519.124,145.004,368.908,382.161,580.264,520.17,154.592,338.737,370.812,551.67,517.757,156.312,366.931,351.252,534.455,477.552,129.27,356.527,375.91,573.892,543.87,162.392
157,363.006,394.41,579.963,491.995,159.06,376.66,390.511,569.387,487.561,140.959,369.761,355.929,579.902,508.562,143.779,369.573,380.887,548.581,512.714,151.776,339.363,366.975,536.653,506.3,153.42,363.382,353.066,510.402,453.421,133.822,343.7,353.864,546.12,527.545,160.044
158,392.797,431.372,602.095,509.691,167.078,409.297,424.328,590.375,510.951,149.611,398.576,388.779,607.394,537.982,157.459,395.464,409.954,600.828,537.347,160.632,359.521,396.241,569.203,535.829,164.033,386.526,382.022,551.105,497.034,137.142,384.895,414.805,587.561,561.661,169.582
159,438.782,478.094,640.845,542.511,181.729,456.616,472.335,628.654,546.625,161.781,438.722,439.612,655.531,577.186,170.379,439,466.407,646.218,574.896,173.029,408.901,451.013,606.889,576.304,177.518,428.151,425.341,593.552,532.492,148.212,443.817,467.389,630.685,611.044,185.596
160,438.782,478.094,639.814,540.447,180.88,456.616,472.335,626.276,543.298,161.396,438.722,439.612,652.921,573.444,170.243,439,468.959,647.555,572.685,172.743,408.901,451.297,607.604,573.6,177.158,428.151,428.296,595.078,530.719,148.066,446.116,475.866,629.171,607.627,185.175
161,407.476,446.351,614.22,519.29,171.425,425.271,438.937,603.247,521.264,153.355,411.42,405.3,624.373,549.065,161.561,410.556,439.113,619.796,549.609,164.479,375.637,418.921,585.528,548.375,168.221,400.725,402.52,570.927,511.323,140.468,410.675,441.933,605.672,576.437,174.502
162,363.006,394.411,572.864,490.478,159.066,373.086,383.782,558.464,482.615,139.512,364.779,343.754,571.764,508.035,139.293,360.834,375.565,565.99,508.535,150.097,333.951,359.622,538.814,508.042,152.726,358.168,347.656,522.459,469.507,126.762,344.193,359.224,561.164,528.608,156.679
163,438.782,478.094,639.75,540.128,180.7,456.616,472.335,626.154,542.235,161.079,438.722,439.611,652.588,572.546,170.042,439,468.958,647.331,571.803,172.131,408.901,451.286,606.98,573.012,176.913,428.151,428.265,595.04,529.963,147.772,446.116,475.764,628.998,605.817,184.531
164,373.264,406.797,588.087,498.472,161.991,386.853,402.889,579.776,499.449,145.351,382.902,370.048,595.391,525.074,152.757,380.763,396.527,586.838,523.824,155.256,345.472,380.862,558.066,519.667,157.081,373.383,362.462,540.689,481.053,130.607,363.47,377.393,563.055,540.284,160.759
165,438.782,478.094,639.75,540.194,180.734,456.616,472.335,626.154,542.455,161.142,438.722,439.611,652.655,572.642,170.108,439,468.958,647.393,571.948,172.238,408.901,451.291,607.194,573.24,177.009,428.151,428.277,595.046,530.184,147.845,446.116,475.804,628.999,606.264,184.716
166,438.782,478.094,639.756,540.334,180.811,456.616,472.335,626.184,542.565,161.139,438.722,439.611,652.656,573.015,170.071,439,468.958,647.347,572.115,172.215,408.901,451.286,606.982,573.357,176.975,428.151,428.265,595.042,530.173,147.809,446.116,475.764,629.101,606.733,184.714
167,438.782,478.094,639.75,540.283,180.78,456.616,472.335,626.165,542.835,161.209,438.722,439.611,652.658,572.86,170.119,439,468.958,647.392,572.118,172.281,408.901,451.291,607.189,573.415,177.038,428.151,428.277,595.046,530.244,147.854,446.116,475.803,629.007,606.496,184.758
168,438.782,478.094,639.75,540.362,180.823,456.616,472.335,626.154,542.547,161.136,438.722,439.611,652.59,572.906,170.064,439,468.958,647.331,571.959,172.173,408.901,451.286,606.98,573.308,176.966,428.151,428.265,595.04,530.058,147.788,446.116,475.764,629.001,606.139,184.596
169,363.006,394.411,579.991,491.995,159.068,376.66,392.099,566.715,486.73,142.185,369.761,356.166,577.132,506.62,148.909,369.573,384.214,554.151,508.301,152.445,339.363,368.533,530.768,503.624,154.996,363.382,350.161,512.126,471.65,129.536,346.221,353.257,547.697,526.305,160.786
170,363.006,393.07,570.799,487.966,159.063,371.151,382.771,554.368,477.479,140.772,362.568,343.306,567.542,502.208,150.034,358.218,375.527,562.759,503.062,153.912,332.017,359.555,537.002,503.495,155.739,353.713,347.597,522.149,453.786,131.829,343.731,357.654,555.287,530.682,160.541
171,378.669,409.567,590.348,500.279,162.81,390.792,398.125,570.296,495.28,146.007,383.327,364.288,585.025,521.882,153.505,373.785,386.706,578.659,520.57,157.002,343.152,376.235,550.453,518.481,159.992,370.336,363.415,531.618,474.006,133.136,360.797,376.887,566.003,545.507,164.864
172,363.006,394.411,579.977,491.995,159.06,376.66,390.513,566.851,486.456,141.669,369.761,357.419,580.034,508.787,143.781,369.428,378.679,546.28,514.536,151.935,339.363,365.999,529.207,505.702,153.833,363.382,351.924,504.782,463.273,129.499,341.422,352.045,548.687,529.642,160.21
173,363.006,394.41,572.941,490.1,159.072,373.077,383.528,558.513,483.863,138.34,364.734,343.482,571.472,511.169,138.253,360.624,375.531,565.49,511.915,148.75,334.415,359.546,539.1,510.362,151.974,358.012,347.569,521.987,468.145,128.513,343.257,359.409,561.4,530.061,156.208
174,438.782,478.094,639.75,540.255,180.765,456.616,472.335,626.164,542.634,161.15,438.722,439.611,652.59,572.684,170.051,439,468.958,647.332,572.013,172.186,408.901,451.286,606.981,573.376,176.977,428.151,428.265,595.041,530.048,147.786,446.116,475.764,629.005,606.261,184.617
175,438.782,478.094,639.75,540.107,180.688,456.616,472.335,626.154,542.112,161.055,438.722,439.611,652.588,572.47,170.038,439,468.958,647.331,571.744,172.114,408.901,451.286,606.98,573.07,176.923,428.151,428.265,595.04,529.979,147.775,446.116,475.764,628.998,605.915,184.551
176,438.782,478.094,641.586,542.397,181.683,456.616,472.335,628.972,545.666,161.733,438.722,439.612,653.606,575.036,170.315,438.312,462.656,644.67,572.946,172.754,408.901,448.144,606.344,574.214,177.244,428.151,423.654,593.169,531.012,148.08,440.607,466.203,629.785,607.671,185.138
177,363.006,394.411,574.116,489.441,159.06,374.633,384.602,554.237,478.706,140.862,369.097,344.232,570.839,500.77,148.148,363.524,375.745,559.866,501.265,151.655,337.183,359.826,536.794,501.919,154.453,360.091,347.859,518.331,449.733,133.6,344.316,359.559,551.816,528.703,160.473
178,363.006,394.411,579.985,491.995,159.062,376.66,392.199,567.779,487.144,141.388,369.761,357.04,581.212,510.399,142.056,369.282,378.696,554.429,510.485,152.131,339.363,365.113,531.89,507.586,153.909,363.382,351.417,505.966,471.47,127.243,342.208,352.175,549.732,529.665,160.192
179,365.231,398.743,580.405,494.143,160.043,376.799,390.517,562.906,487.38,140.9,374.909,349.422,578.789,514.082,141.473,366.571,380.828,567.492,514.705,151.094,338.281,363.638,544.098,513.085,154.081,363.576,351.025,523.974,474.803,127.799,348.29,364.447,563.841,533.654,158.401
180,438.782,478.094,639.75,540.204,180.74,456.616,472.335,626.154,542.477,161.123,438.722,439.611,652.588,572.616,170.047,439,468.958,647.331,571.905,172.158,408.901,451.286,606.98,573.199,176.946,428.151,428.265,595.04,529.997,147.778,446.116,475.764,628.998,605.985,184.565
181,363.006,394.41,578.192,490.016,159.06,376.66,386.135,557.871,479.49,140.535,369.761,346.365,574.056,501.196,143.257,367.425,376.198,557.781,501.466,151.77,339.297,360.873,537.006,501.26,154.16,362.63,348.222,516.75,449.514,133.524,345.316,359.316,549.612,527.624,160.435
182,363.006,394.411,579.963,491.995,159.06,376.66,389.681,558.477,482.976,141.847,369.761,356.895,566.222,504.512,148.808,369.473,384.705,552.959,503.939,151.226,339.363,370.184,525.422,502.683,154.325,363.382,351.795,509.56,454.152,139.638,345.329,352.394,549.207,528.251,160.562
183,438.782,478.094,639.751,540.289,180.782,456.616,472.335,626.174,543.088,161.298,438.722,439.612,652.731,572.933,170.188,439,468.959,647.461,572.323,172.522,408.901,451.295,607.426,573.461,177.106,428.151,428.291,595.052,530.429,147.952,446.116,475.847,629.005,606.606,184.879
184,363.006,394.411,579.967,491.995,159.06,376.66,390.513,571.945,492.629,142.854,369.761,359.036,583.687,513.898,149.374,369.573,383.873,551.954,513.451,152.681,339.363,369.567,548.627,506.395,153.134,363.382,357.681,517.45,465.253,131.792,348.332,356.864,546.229,529.054,160.713
185,438.782,478.094,639.755,540.26,180.768,456.616,472.335,626.166,543.002,161.293,438.722,439.612,652.731,572.961,170.193,439,468.959,647.463,572.321,172.535,408.901,451.296,607.438,573.351,177.091,428.151,428.291,595.052,530.42,147.958,446.116,475.849,628.999,606.505,184.873
186,438.782,478.094,639.75,540.227,180.751,456.616,472.335,626.157,542.628,161.163,438.722,439.611,652.626,572.676,170.084,439,468.958,647.366,572.007,172.212,408.901,451.289,607.101,573.319,176.999,428.151,428.272,595.043,530.132,147.82,446.116,475.787,629.002,606.322,184.687
