real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
89,24.9357,498.254,658.96,663.562,30.7134,426.36,535.478,620.395,610.115,178.616,383.157,481.552,652.561,599.524,89.4364,339.906,603.896,564.352,667.768,174.515,156.643,477.477,621.376,684.981,219.352,294.188,563.72,588.492,666.988,262.974,443.409,608.755,617.917,516.497,102.024
90,24.8257,498.716,657.083,662.489,30.1597,424.669,536.821,622.352,610.319,180.431,384.393,483,652.898,599.702,90.7703,340.029,604.18,565.535,665.888,173.78,156.819,475.011,621.338,684.238,219.204,294.672,564.033,588.218,666.216,259.923,440.793,608.383,619.439,516.839,104.25
91,24.9856,497.349,658.734,661.624,30.6637,427.494,535.66,624.101,609.414,179.131,384.063,482.904,653.592,597.708,88.3726,341.571,603.591,564.234,667.761,174.452,158.13,475.753,621.405,683.448,218.202,296.863,561.548,589.029,666.261,260.746,441.07,609.632,621.1,515.977,101.651
92,26.0915,497.336,658.299,665.712,29.7472,426.695,535.093,621.384,609.284,181.24,383.473,483.69,651.912,596.785,90.2111,341.996,601.693,564.475,667.061,174.161,156.605,477.737,620.702,684.205,221.292,292.859,561.703,589.477,669.611,261.058,442.131,609.128,619.478,514.926,104.059
93,24.7676,496.288,658.075,663.584,31.2627,425.639,534.512,622.167,612.067,177.515,384.379,482.961,654.397,599.966,89.7713,341.753,603.839,564.862,665.11,173.945,158.58,476.079,622.08,683.202,218.737,294.141,562.879,588.547,666.112,260.718,440.86,607.137,620.313,515.266,102.719
94,25.1741,496.455,658.668,664.139,29.0366,425.656,535.398,622.163,610.045,180.605,383.853,483.112,653.409,598.772,90.9445,339.696,602.42,564.63,665.572,174.669,159.045,476.304,621.663,682.778,217.625,294.389,562.126,588.846,666.883,258.423,442.237,610.004,619.554,515.038,103.258
95,25.594,499.426,657.993,663.294,29.6184,425.461,533.446,623.918,609.69,179.813,380.701,481.944,653.164,598.686,92.5035,341.595,603.167,566.906,665.856,174.913,159.011,477.549,621.136,683.115,218.826,293.408,561.486,589.481,668.568,261.121,442.849,608.439,619.578,516.063,101.887
96,25.7284,495.536,656.482,663.276,29.5589,426.034,535.781,622.256,611.917,180.571,383.494,483.06,651.814,599.127,89.2076,339.611,602.869,564.239,665.615,174.936,158.233,477.095,620.165,680.983,219.668,294.4,562.528,587.722,666.896,260.146,443.342,608.427,620.719,513.973,103.115
97,25.999,498.72,659.235,662.688,30.6581,423.597,533.875,624.799,610.411,178.841,381.329,481.61,652.839,596.364,90.2457,339.521,603.682,565.706,665.601,174,157.864,477.085,621.279,684.2,219.272,293.141,562.127,586.811,667.001,260.942,442.591,608.581,619.765,515.509,104.208
98,25.39,497.592,656.775,661.065,31.2238,425.43,534.287,624.472,612.771,179.299,382.929,483.421,652.689,599.208,91.3819,339.403,604.371,566.786,664.436,173.677,158.02,477.585,619.84,685.669,218.961,294.519,562.064,589.6,666.381,260.317,443.254,608.967,619.281,514.254,103.427
99,26.1409,497.135,658.884,660.952,31.1946,425.462,536.51,620.715,612.879,180.424,383.041,481.632,653.565,597.513,86.3584,340.651,603.587,564.371,667.395,175.528,158.578,477.156,619.733,685.523,220.265,296.027,562.998,586.957,666.793,260.444,442.525,605.967,619.992,515.48,103.871
100,27.6354,498.093,659.057,661.337,31.664,426.058,533.464,621.649,611.166,179.474,382.241,484.823,652.285,597.295,89.3017,340.908,605.79,565.729,666.537,174.148,157.031,478.395,621.446,683.807,218.452,294.036,563.177,589.169,667.334,260.358,441.724,607.673,618.146,516.262,102.407
101,24.5045,497.654,660.128,662.472,30.6488,426.388,533.4,622.508,610.398,181.241,383.7,485.905,653.302,597.965,90.2971,339.034,604.766,565.265,666.654,174.285,157.708,477.816,621.27,682.726,218.923,294.627,562.044,587.854,664.301,261.613,442.553,608.73,618.168,516.346,103.015
102,27.4261,497.19,658.445,661.307,31.1644,424.675,534.225,621.822,610.893,179.042,382.552,482.777,653.133,597.518,89.0451,341.275,604.283,563.358,666.981,173.681,158.798,477.493,620.707,682.118,219.695,294.589,563.566,591.377,665.919,259.809,441.232,609.17,620.238,515.314,103.101
103,25.8001,496.91,658.252,663.892,31.5319,427.618,534.258,622.232,611.166,177.721,382.826,482.919,652.647,598.905,89.3943,340.447,603.656,565.46,665.336,174.078,157.525,476.639,621.283,683.136,219.23,294.289,561.022,588.221,666.94,260.791,442.867,606.928,619.3,515.297,102.061
104,26.5467,496.741,659.48,663.751,32.3202,425.745,535.809,621.29,610.192,179.116,381.541,483.111,652.174,597.812,90.0858,340.282,602.991,564.761,665.621,176.496,156.569,476.254,619.568,683.534,218.088,293.706,563.19,587.235,665.631,260.22,441.667,606.722,619.849,516.148,103.376
105,26.8117,497.129,657.811,662.629,31.0279,424.989,535.684,622.326,611.009,179.244,382.679,485.056,654.136,599.191,90.2229,338.672,604.017,565.304,664.95,174.5,157.93,478.815,619.973,684.736,218.888,295.037,562.776,589.053,667.195,260.789,442.958,607.542,620.774,515.574,102.27
106,25.6272,497.856,657.845,664.396,31.0025,427.215,535.23,621.501,610.693,178.869,383.53,485.573,652.586,597.191,89.7354,339.912,603.313,563.338,665.846,174.883,158.709,476.101,620.557,683.121,219.761,294.564,561.756,586.487,669.806,260.535,442.236,607.212,618.498,516.466,103.574
107,26.2372,496.505,658.993,662.893,29.5644,426.12,533.728,624.6,612.351,180.544,382.087,483.146,653.945,597.195,91.7981,339.587,603.622,564.568,664.476,176.608,158.293,478.039,620.242,685.155,217.575,293.811,560.803,587.944,668.623,258.245,442.636,607.529,620.019,515.559,104.935
108,25.0896,498.444,657.095,662.933,29.7276,427.704,534.446,621.632,611.049,180.916,383.418,483.36,652.983,598.199,90.0522,340.852,602.772,565.459,666.585,173.397,157.359,478.162,621.081,685.689,221.526,293.567,562.68,587.05,667.365,260.562,442.655,608.898,618.864,515.77,103.915
109,23.8624,497.191,658.582,662.701,32.7694,427.669,533.702,624.122,610.764,179.362,383.188,482.621,652.645,598.528,91.4454,339.699,601.686,564.671,665.562,173.008,157.181,477.264,620.213,683.444,218.06,294.267,562.108,589.004,664.603,261.391,443.552,608.598,619.704,515.866,100.975
110,25.3839,497.505,657.004,663.309,29.6161,424.603,534.551,623.255,611.295,178.448,384.211,482.087,654.032,596.494,91.3058,338.957,603.204,563.684,664.121,172.635,157.493,475.064,619.115,683.554,218.469,294.509,561.879,588.75,666.409,262.06,441.628,607.47,619.916,515.881,104.348
111,25.787,497.369,658.637,660.536,30.2414,424.995,535.424,623.177,613.324,179.448,383.156,482.873,653.837,597.663,90.1702,338.682,604.492,563.638,665.666,174.683,158.799,477.327,620.069,683.574,217.522,294.567,561.326,588.062,666.624,260.376,441.882,609.88,621.288,515.575,104.553
112,26.331,497.438,659.02,663.061,29.0492,425.676,536.168,622.779,609.787,180.129,382.963,484.985,652.087,598.129,91.2144,339.985,603.396,564.408,666.303,173.717,158.724,477.058,620.947,684.584,218.204,293.756,563.317,588.849,666.748,258.369,441.307,604.743,619.451,514.813,102.376
113,25.3328,499.84,657.62,661.478,29.917,424.569,532.893,624.264,611.098,179.748,384.311,482.422,654.492,597.115,91.2164,340.837,604.007,563.764,664.442,173.999,154.916,477.285,619.63,683.527,219.132,294.251,561.579,586.903,666.84,260.915,443.552,608.312,616.896,517.449,103.373
114,26.8316,497.142,656.932,663.809,29.3185,424.538,534.722,622.156,611.353,180.121,381.777,482.282,653.039,598.173,88.1307,339.914,604.487,566.018,665.11,175.858,158.045,476.952,621.699,684.886,216.921,293.928,563.247,588.395,665.736,259.779,440.696,609.549,618.535,517.719,102.971
115,25.4566,498.293,659.564,663.982,32.1455,427.052,535.689,624.054,611.2,180.285,382.045,481.482,652.689,598.203,89.3974,341.709,604.832,564.615,663.724,173.754,157.555,477.761,619.957,684.574,218.999,293.451,563.059,588.829,666.478,259.863,443.66,609.277,619.852,516.092,105.526
116,26.4545,496.887,658.567,663.255,29.8511,427.603,535.527,623.459,608.682,180.496,382.233,484.918,652.919,597.445,88.2335,340.516,603.722,563.336,664.539,172.348,156.198,476.655,621.301,684.873,220.432,293.883,562.691,587.443,665.556,261.828,443.009,607.228,619.752,513.717,104.372
117,25.9151,498.921,658.577,663.275,31.8541,424.236,534.099,622.382,613.116,179.995,384.012,485.303,651.751,599.539,91.3374,341.233,603.762,565.132,666.789,175.282,157.858,479.147,619.298,682.938,219.367,292.472,564.41,587.993,667.112,260.795,441.353,607.126,619.24,515.59,102.242
118,26.4612,496.595,658.722,663.312,29.5842,424.785,534.846,624.367,611.979,178.661,383.788,481.691,652.936,598.249,90.7006,340.244,604.439,563.521,665.416,171.432,157.547,477.878,621.252,681.674,220.627,294.573,563.101,587.935,665.392,261.021,442.86,609.318,620.308,516.666,103.143
119,26.8588,498.312,658.435,662.696,32.1847,427.305,534.488,620.319,611.106,180.971,382.272,483.477,652.488,598.214,88.8605,339.561,603.395,565.277,664.569,175.474,158.318,477.772,620.236,683.626,218.469,293.268,564.426,588.201,664.756,259.74,442.72,609.423,617.866,515.545,102.633
120,25.254,497.125,659.604,662.49,30.3971,427.52,533.613,621.999,611.452,181.314,382.599,483.214,653.423,599.508,91.3107,340.14,604.96,564.559,666.093,171.955,158.412,477.854,619.855,683.095,218.682,293.747,563.453,589.195,666.182,260.955,441.514,609.174,620.103,515.591,103.735
121,25.3022,497.217,658.768,660.825,31.4291,427.718,534.356,623.291,610.55,180.804,381.352,482.116,652.904,598.564,91.3661,340.639,604.584,564.747,664.447,173.876,155.824,478.687,620.083,684.581,219.493,295.278,561.046,588.258,666.762,259.955,444.259,608.74,618.793,515.267,102.416
122,23.6945,497.228,658.29,662.3,30.5791,425.161,536.4,622.538,611.101,177.431,383.931,484.511,651.791,598.025,90.1075,340.904,604.177,563.826,664.548,173.593,156.238,476.072,622.073,683.543,217.372,293.189,563.085,587.585,665.802,261.413,443.411,607.767,620.535,515.278,104.722
123,25.8523,497.47,658.97,661.894,30.2302,424.564,534.644,622.04,611.134,179.182,383.995,483.729,652.604,599.04,91.0616,339.781,604.883,564.303,664.54,175.293,157.15,475.68,620.128,683.145,219.235,292.028,562.587,588.56,667.274,261.998,444.331,609.087,619.303,515.528,102.725
124,25.3565,495.93,658.521,662.887,29.2756,424.481,534.459,622.566,611.383,179.222,383.093,483.678,653.719,600.048,89.7562,339.225,601.906,565.157,666.796,173.784,157.644,476.875,620.644,682.5,217.59,295.599,562.6,588.192,667.605,260.907,441.513,609.756,621.379,515.87,102.382
125,26.1899,496.587,658.029,664.181,31.6968,427.133,533.546,622.027,611.928,181.019,383.159,483.69,653.298,598.574,89.5845,339.214,604.715,564.851,665.869,174.026,157.115,476.558,621.012,683.76,218.274,294.682,562.953,587.887,666.817,259.732,441.431,607.893,617.882,513.744,103.74
126,24.9711,495.954,659.988,662.31,30.1605,425.249,533.675,622.204,612.549,179.931,382.853,483.993,651.616,599.955,89.8551,340.849,605.906,565.438,664.21,174.804,159.585,477.419,618.788,685.052,218.465,292.841,561.44,587.144,665.661,259.66,442.239,607.659,620.357,515.872,102.684
127,25.1664,498.142,659.015,662.868,29.9366,425.674,534.326,620.12,610.844,179.489,384.437,483.567,654.273,597.838,91.0763,338.863,603.707,564.111,666.525,173.501,158.335,477.111,619.084,682.803,218.643,292.397,564.565,589.21,667.663,261.07,440.925,608.065,618.933,515.471,103.438
128,25.4857,498.359,657.993,663.159,29.2162,425.738,534.452,621.98,612.055,179.261,384.27,482.746,653.768,599.171,89.9368,340.192,603.983,563.793,666.618,173.869,155.943,477.16,620.251,683.156,218.552,294.841,563.191,589.217,666,260.333,441.153,606.733,621.478,515.158,102.828
129,25.4588,496.071,658.433,662.566,31.0609,426.613,534.358,622.675,609.99,179.882,382.802,483.567,653.679,598.878,89.311,338.816,604.17,565.194,666.493,173.87,156.629,475.444,620.921,685.24,218.416,294.749,563.267,588.558,665.576,260.121,443.594,608.258,618.339,515.628,104.72
130,26.2646,497.275,658.828,663.295,31.7904,425.621,535.059,621.861,611.82,177.269,383.417,483.401,654.457,598.99,90.9963,340.657,603.598,565.316,665.786,174.724,158.119,477.105,621.14,683.751,216.323,292.832,562.513,588.518,665.268,260.172,440.953,608.033,619.18,515.256,102.538
131,25.5475,497.38,658.695,662.267,29.1876,426.504,534.686,621.904,611.954,178.004,384.336,482.42,651.53,598.126,88.7665,339.393,604.702,565.033,666.617,174.433,157.584,475.999,619.83,683.002,219.814,295.305,561.419,588.262,666.817,260.943,442.583,609.617,619.631,516.733,102.33
132,27.7527,494.484,658.576,665.433,29.7273,425.192,534.926,622.769,611.367,181.36,383.859,482.083,654.298,599.036,89.2998,340.12,603.876,564.121,665.095,173.725,158.604,476.259,621.188,685.327,220.206,293.507,560.675,588.095,664.722,260.622,442.665,607.136,620.654,515.782,102.524
133,26.3102,498.371,659.499,664.322,30.7097,427.004,535.877,622.048,611.381,178.174,383.807,484.752,653.301,597.985,88.9013,339.998,604.377,564.338,665.125,174.344,158.88,477.479,620.916,685.229,220.997,293.496,561.151,588.219,667.608,258.083,443.551,608.482,619.181,515.364,104.021
134,25.1434,495.873,657.802,662.27,30.8847,425.779,535.266,623.647,610.733,179.847,382.253,483.702,653.334,596.761,89.7315,339.506,602.794,563.973,666.013,173.568,157.846,475.917,620.458,684.297,217.66,295.268,562.769,588.297,665.35,260.029,442.335,608.957,619.978,514.126,103.362
135,24.0698,498.937,658.715,661.286,30.8518,425.422,533.846,622.475,609.252,179.02,381.982,483.713,654.703,599.942,89.3847,340.804,601.705,564.573,665.921,174.246,157.641,476.739,620.387,683.792,219.545,291.849,561.891,587.667,665.645,260.601,442.256,607.198,618.324,515.519,103.592
136,23.249,496.931,660.567,662.649,32.3926,425.607,533.635,622.706,611.901,179.37,382.035,483.25,653.67,597.632,89.7018,340.95,606.103,565.995,667.435,173.807,156.616,477.771,620.25,682.472,219.402,296.278,561.89,589.841,667.653,260.136,441.198,608.935,619.184,514.483,100.67
137,25.9625,498.172,659.197,662.309,31.3408,427.662,535.096,623.875,611.167,178.179,382.474,483.347,651.999,597.618,88.9646,342.035,602.941,564.553,664.217,174.617,157.044,477.501,622.58,684.364,218.209,293.504,563,588.494,665.495,262.467,443.603,605.957,618.803,517.057,102.697
138,24.5729,496.713,660.616,663.949,31.1683,425.249,533.798,621.747,610.766,178.466,382.795,481.795,652.253,599.074,92.5669,340.123,602.689,566.012,666.355,172.958,158.805,476.969,620.993,685.746,217.732,293.324,563.165,587.784,666.368,260.692,443.051,610.424,619.486,516.683,103.336
139,27.3719,497.189,657.695,662.269,29.7288,427.732,534.251,622.932,610.855,179.857,383.294,483.329,653.572,597.654,90.5257,341.163,605.07,566.149,665.83,174.943,157.365,477.145,620.861,685.025,218.641,294.992,561.342,589.292,667.068,260.087,444.187,607.322,620.1,515.816,104.168
140,24.8673,496.187,659.483,664.22,30.6507,425.278,534.122,622.766,611.53,178.503,382.123,482.024,652.248,597.772,88.5127,340.917,604.019,564.869,664.749,174.592,158.705,477.564,620.24,685.538,220.567,295.544,564.195,588.153,668.471,260.461,442.861,608.103,617.704,516.592,101.728
141,25.9486,496.547,658.247,660.11,30.8616,425.61,535.462,621.913,612.132,179.7,382.715,482.19,653.239,597.926,89.3315,338.844,603.899,565.513,667.408,173.806,158.892,475.392,621.272,684.425,220.11,293.566,561.131,587.545,666.768,260.018,442.208,609.651,619.432,516.554,103.614
142,25.0767,498.944,658.111,662.228,32.1123,426.713,533.026,621.468,610.84,179.41,381.588,483.094,654.899,600.261,87.8011,342.004,603.712,566.215,665.755,175.405,156.084,477.768,620.143,684.014,220.692,293.218,561.937,589.59,668.133,260.705,440.554,609.146,617.753,513.824,104.481
143,25.3659,498.206,658.628,662.023,30.3779,425.35,534.38,622.765,610.517,180.822,383.124,484.042,652.236,598.003,90.6669,340.822,603.36,565.531,667.564,173.512,158.114,478.228,618.224,683.54,218.532,294.851,562.728,588.427,666.473,260.854,440.712,606.498,618.365,515.597,102.962
144,25.2527,496.896,656.817,662.597,31.5711,424.925,535.241,622.198,611.117,178.309,383.114,485.192,653.064,599.859,88.5589,340.855,604.351,564.96,666.157,174.121,157.062,477.451,620.052,683.01,217.115,294.254,563.732,589.667,666.344,260.215,443.568,607.633,618.647,514.817,103.574
145,24.4853,498.243,657.398,661.558,30.3949,426.643,534.062,623.65,610.565,180.107,383.286,482.547,655.057,598.795,89.8621,340.797,604.928,565.957,665.828,173.56,155.965,478.553,621.76,683.961,217.502,294.732,561.408,589.632,662.326,259.778,440.996,608.386,617.761,517.091,102.792
146,25.4424,495.968,659.625,662.467,29.1022,426.905,534.021,621.177,611.802,178.515,383.678,483.486,653.908,599.507,89.7592,338.596,602.512,563.919,665.933,173.78,158.272,479.047,620.745,684.445,216.915,294.901,562.358,590.227,664.495,260.417,441.942,605.864,619.244,514.954,103.408
147,24.8312,497.988,657.385,662.142,28.6665,424.627,534.31,623.518,611.5,178.39,383.428,482.939,652.96,598.987,90.1425,340.86,602.063,564.473,664.177,172.411,157.999,476.603,621.935,682.384,216.725,294.092,563.538,588.466,666.205,259.942,441.359,609.653,620.81,514.814,101.704
148,25.9333,496.757,660.348,664.459,32.0575,426.092,535.863,621.577,611.111,180.103,384.434,484.258,650.109,598.197,90.7659,339.991,603.533,565.869,667.437,173.327,158.122,477.641,619.405,684.741,215.228,292.731,563.776,588.659,665.834,260.438,439.982,608.989,618.122,513.598,102.842
149,25.1735,497.528,658.407,661.371,31.1502,424.8,533.987,622.324,611.377,179.389,384.964,483.166,653.331,597.819,89.6396,340.17,604.43,565.436,665.481,173.961,157.459,477.647,620.341,683.226,218.231,294.412,561.98,589.448,667.319,260.17,444.123,609.432,621.197,515.929,103.651
150,25.1369,496.921,659.343,661.024,31.7164,425.1,534.483,623.046,611.182,179.712,384.215,483.885,653.094,598.057,89.0954,339.234,604.543,563.897,665.531,173.031,157.48,478.632,619.93,683.206,217.22,295.973,564.457,586.901,666.935,259.713,441.424,608.512,618.693,515.361,103.385
151,26.0811,496.888,659.663,663.351,29.54,424.537,534.903,622.362,611.089,181.673,383.306,481.34,651.182,598.53,89.952,340.119,603.831,565.476,665.047,175.145,157.264,476.806,620.699,682.661,218.109,293.353,564.182,588.278,666.292,261.507,443.938,609.001,619.572,516.126,103.239
152,26.8378,498.637,657.238,663.712,30.1671,427.358,535.065,624.508,611,179.374,383.237,482.622,651.147,600.519,88.7527,339.627,602.78,565.678,664.872,174.88,156.962,477.817,620.489,684.976,218.46,293.728,563.432,588.802,667.084,261.481,442.171,607.955,619.353,516.697,103.122
153,24.3545,497.992,657.503,660.839,29.3441,427.406,533.106,624.916,612.423,180.26,383.118,482.948,653.827,597.867,88.56,341.195,604.42,564.431,665.627,173.658,156.431,478.602,620.321,683.576,218.965,291.481,560.477,589.017,666.437,260.226,441.646,607.986,619.756,516.301,102.151
154,27.2227,497.333,657.502,663.25,31.6739,425.642,535.658,622.537,612.427,179.739,382.015,484.412,651.209,597.044,90.239,340.355,603.373,564.803,665.726,174.145,157.78,477.124,620.688,684.51,219.849,293.638,561.959,588.639,667.747,258.911,443.809,610.653,621.189,516.47,105.546
155,27.547,497.606,657.98,661.886,31.038,426.365,533.667,623.553,610.374,179.432,381.891,483.595,653.966,599.818,89.5617,340.6,605.143,566.358,664.732,176.185,158.407,476.473,621.405,684.183,217.989,295.259,562.771,589.645,665.311,260.827,442.472,607.371,620.215,515.474,104.106
156,26.5456,497.393,659.163,661.839,30.4358,423.537,534.943,621.282,611.554,178.094,384.931,483.489,651.297,598.562,91.7482,340.732,604.326,565.148,665.223,174.856,157.045,477.554,622.046,684.505,218.305,295.836,562.721,587.452,666.467,260.614,442.962,609.392,621.624,515.66,102.399
157,26.8233,496.977,658.927,662.466,31.6101,425.287,535.091,621.391,609.668,178.47,385.86,484.993,651.472,597.161,90.0892,342.065,603.717,566.051,665.975,175.244,156.552,474.639,621.923,683.395,219.264,295.109,563.123,588.125,667.286,261.296,441.139,606.413,619.186,516.673,103.049
158,24.2651,496.324,657.582,662.486,31.4974,425.979,534.312,622.548,610.578,180.117,384.331,484.327,652.889,597.429,89.0246,340.95,606.752,562.653,665.209,174.436,158.224,478.164,620.628,683.04,219.014,294.236,563.473,589.108,668.31,261.713,443.107,608.489,618.425,517.361,100.928
159,25.5347,497.066,658.147,663.377,31.1057,423.772,534.884,621.743,613.228,178.536,381.342,481.352,652.72,596.806,88.7265,339.897,601.941,564.326,665.466,174.18,157.187,478.67,621.441,682.983,219.987,294.552,563.939,587.472,667.128,259.254,442.267,609.089,617.695,516.945,102.741
160,25.3593,497.993,658.565,661.596,31.18,425.733,533.693,621.648,611.071,179.286,382.697,483.888,654.279,598.982,89.3312,339.371,604.934,563.916,666.301,173.745,158.434,477.247,620.316,684.886,218.498,295.011,563.694,589.096,668.575,260.229,441.369,608.259,619.462,515.384,102.795
161,26.4102,497.877,657.446,662.28,29.8874,425.272,536.992,622.534,611.869,177.627,383.053,483.196,653.489,599.069,90.8055,341.153,604.141,564.744,664.459,172.336,158.029,477.168,620.788,684.855,218.89,294.913,559.694,590.31,667.842,259.054,441.462,608.3,620.426,515.581,102.051
162,25.9196,498.538,660.299,662.326,30.6763,426.059,533.464,621.863,611.226,179.337,383.726,481.532,654.982,598.385,89.2018,340.419,603.799,564.051,662.825,172.915,159.058,476.746,620.698,684.452,219.249,294.892,564.362,587.389,666.194,259.601,442.652,607.611,618.823,514.452,105.283
163,25.587,497.131,658.614,664.234,30.2796,425.685,535.824,619.672,609.991,178.631,382.502,483.872,651.402,597.53,89.4307,340.92,604.01,565.446,667.739,173.116,159.671,477.731,620.596,683.218,218.215,294.661,562.796,587.92,666.044,260.876,445.201,609.046,620.635,515.451,103.404
164,24.4441,500.436,657.768,662.489,30.1828,425.286,534.767,621.71,609.773,177.945,384.772,482.235,653.083,598.561,89.3928,340.629,602.957,563.537,667.572,172.845,157.885,477.847,620.733,683.103,218.566,294.682,562.28,589.17,666.689,260.691,441.482,607.705,620.969,514.575,103.242
165,26.2149,497.652,659.35,662.816,30.5225,426.232,534.021,624.149,609.181,179.677,385.577,481.109,653.449,597.557,90.8451,342.579,603.584,566.481,666.831,176.072,155.371,479.347,619.085,684.368,218.781,295.076,561.458,588.681,666.579,260.245,442.603,608.074,619.308,517.913,104.221
166,24.9904,497.681,658.873,661.095,31.5213,426.026,534.88,622.07,610.632,179.537,383.074,482.874,651.51,597.229,89.5898,340.838,604.554,564.049,665.464,173.52,157.292,476.775,621.543,683.236,220.528,292.899,563.506,586.703,666.385,259.321,442.556,608.123,619.212,515.048,104.542
167,26.6862,497.01,659.782,663.6,31.0666,425.233,534.316,621.944,609.416,180.304,382.82,483.871,652.477,599.892,91.6803,339.778,604.023,565.341,666.138,173.551,157.527,477.005,622.338,684.046,219.605,293.191,563.185,588.377,666.722,260.584,441.818,608.276,620.258,515.019,102.091
168,25.2533,496.87,657.7,662.487,31.7551,426.103,533.954,621.465,611.692,179.923,383.146,483.064,654.658,598.494,90.4661,339.341,603.674,564.567,664.737,172.981,158.861,476.899,621.241,684.16,218.043,293.699,561.367,589.28,666.669,261.744,443.571,608.143,619.693,515.574,102.98
169,24.0094,497.266,659.763,664.021,30.4919,426.693,533.983,622.301,611.264,180.75,382.589,482.984,650.797,597.626,89.5389,341.397,604.424,563.214,664.296,174.906,158.07,476.771,620.589,684.09,218.062,294.22,560.21,588.763,664.939,259.533,442.246,609.456,618.299,515.624,100.736
170,26.291,497.87,658.563,661.995,28.8188,427.303,534.934,624.861,610.713,180.183,382.435,483.909,653.506,598.794,90.6822,340.787,604.62,563.867,664.787,174.766,157.451,477.701,622.521,683.098,219.14,294.297,561.573,589.244,666.639,260.464,442.223,607.765,617.981,516.821,104.188
171,24.8518,497.635,658.743,661.998,31.0462,428.753,534.735,623.132,611.429,177.81,383.432,481.985,652.673,599.089,91.1329,340.665,603.996,564.825,663.875,174.535,159.644,479.344,620.939,683.145,220.521,292.514,563.847,589.003,665.447,258.859,442.22,608.345,619.414,514.065,103.551
172,25.1262,499.01,660.063,661.661,28.9383,426.925,535.683,622.874,609.743,179.003,382.881,484.391,654.704,598.265,90.189,340.021,605.019,564.396,666.586,173.889,157.836,477.573,620.884,683.055,219.456,293.472,563.288,589.928,669.43,259.009,441.499,608.923,618.44,513.129,104.374
173,26.6568,498.328,658.075,663.572,29.5614,425.084,534.229,624.004,609.34,179.127,383.246,482.772,651.396,598.296,91.7421,341.933,603.256,565.07,664.797,175.702,159.029,477.267,618.156,684.378,218.617,293.96,561.706,589.643,667.581,260.888,442.984,608.305,619.984,516.727,102.721
174,25.1091,497.338,660.358,660.803,31.4452,427.313,535.652,622.858,609.82,179.732,384.756,483.531,652.718,598.089,89.6893,340.754,604.079,565.342,666.017,173.822,159.042,477.115,621.167,683.209,219.242,295.145,565.034,588.76,667.424,260.152,441.364,606.474,618.643,515.908,102.386
175,25.434,498.346,657.262,664.324,31.2454,424.421,535.526,621.586,610.485,180.137,383.801,483.173,653.929,597.696,88.6022,340.858,603.948,564.902,665.219,173.862,157.331,478.21,621.441,684.226,216.314,293,561.507,586.084,665.822,260.013,441.819,609.646,618.445,515.771,104.09
176,27.5282,495.94,656.801,662.251,30.7473,424.818,533.387,620.865,611.396,179.613,383.567,484.494,653.279,599.173,89.8077,338.9,602.879,565.155,665.974,173.888,157.152,478.975,619.996,682.073,217.176,292.737,563.761,587.805,666.403,259.199,441.193,609.149,618.521,515.801,102.616
177,27.424,496.729,658.204,662.26,29.5554,426.112,534.68,623.143,611.076,178.016,380.154,482.276,651.366,599.844,90.9983,341.087,602.251,563.148,665.181,174.413,156.918,479.011,618.17,683.726,219.485,295.918,561.748,587.502,666.78,260.403,443.211,608.067,619.714,515.805,102.916
178,25.3941,496.747,658.15,661.865,30.6026,424.922,536.012,624.127,610.641,180.346,382.862,483.377,653.916,598.937,90.4721,341.499,604.176,565.236,665.528,174.626,157.394,476.06,621.095,685.232,218.649,293.936,563.405,589.184,665.649,259.335,441.347,607.88,619.292,516.953,103.205
179,26.0607,496.189,658.437,661.068,29.8905,422.695,534.812,622.031,609.952,178.911,381.976,483.395,654.423,597.48,90.0933,340.697,602.663,563.861,665.119,174.127,157.89,477.93,621.325,684.996,220.044,295.517,561.845,588.024,666.444,260.26,443.551,608.172,620.55,513.231,104.266
180,26.5443,497.201,656.64,661.349,32.3221,426.022,533.188,623.612,610.456,179.382,382.262,485.451,653.765,598.98,90.2365,340.448,602.373,563.66,665.305,175.335,157.944,476.443,621.106,682.286,219.352,295.064,562.521,589.451,666.096,259.904,441.098,606.764,620.147,516.152,102.291
181,24.8204,497.164,657.929,662.233,30.6444,424.991,534.099,623.784,611.118,178.905,382.993,482.914,653.341,600.047,92.4146,340.409,602.476,565.717,665.63,175.953,155.672,477.608,620.576,685.353,219.915,293.887,561.746,588.304,665.045,261.317,442.224,606.48,619.914,514.787,103.938
