real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
92,438.782,478.094,639.758,540.689,180.981,456.616,472.335,626.178,543.212,161.251,438.722,439.611,652.634,573.628,170.107,439,468.958,647.337,572.561,172.327,408.901,451.286,606.991,573.879,177.065,428.151,428.265,595.046,530.402,147.846,446.116,475.764,629.043,607.221,184.803
93,438.782,478.094,639.75,540.58,180.93,456.616,472.335,626.164,543.062,161.226,438.722,439.611,652.623,573.298,170.087,439,468.958,647.333,572.382,172.283,408.901,451.286,606.98,573.731,177.04,428.151,428.265,595.042,530.279,147.826,446.116,475.764,629.03,606.719,184.708
94,438.782,478.094,639.775,540.749,181.009,456.616,472.335,626.295,543.417,161.286,438.722,439.611,652.683,574.121,170.135,439,468.958,647.375,572.754,172.374,408.901,451.286,607.064,574.08,177.098,428.151,428.265,595.086,530.57,147.872,446.116,475.764,629.103,607.96,184.937
95,438.782,478.094,640.795,542.243,181.638,456.616,472.335,628.454,546.009,161.686,438.722,439.611,655.017,576.364,170.306,439,467.944,646.225,573.765,172.672,408.901,451.291,607.708,575.496,177.368,428.151,427.646,593.561,531.53,148.042,445.528,468.661,629.752,608.865,185.177
96,438.782,478.094,639.75,540.542,180.911,456.616,472.335,626.164,543.215,161.28,438.722,439.611,652.696,573.278,170.152,439,468.958,647.402,572.403,172.37,408.901,451.291,607.221,573.702,177.097,428.151,428.279,595.048,530.438,147.891,446.116,475.809,629.027,606.705,184.813
97,438.782,478.094,639.792,540.787,181.027,456.616,472.335,626.325,543.451,161.291,438.722,439.611,652.703,574.199,170.139,439,468.958,647.39,572.793,172.384,408.901,451.286,607.084,574.119,177.105,428.151,428.265,595.106,530.601,147.876,446.116,475.764,629.128,608.075,184.957
98,438.782,478.094,639.849,540.889,181.074,456.616,472.335,626.358,543.465,161.294,438.722,439.611,652.753,574.372,170.148,439,468.958,647.448,572.916,172.414,408.901,451.286,607.13,574.212,177.119,428.151,428.265,595.17,530.681,147.888,446.116,475.764,629.242,608.399,185.014
99,438.782,478.094,639.75,540.592,180.936,456.616,472.335,626.164,543.21,161.269,438.722,439.611,652.672,573.393,170.135,439,468.958,647.377,572.451,172.344,408.901,451.289,607.134,573.761,177.085,428.151,428.274,595.046,530.423,147.874,446.116,475.793,629.03,606.857,184.806
100,438.782,478.094,639.78,540.723,180.997,456.616,472.335,626.211,543.679,161.426,438.722,439.612,652.791,573.911,170.253,439,468.959,647.48,572.926,172.718,408.901,451.296,607.485,573.968,177.203,428.151,428.292,595.061,530.874,148.044,446.116,475.854,629.054,607.859,185.153
101,438.782,478.094,639.897,540.949,181.109,456.616,472.335,626.459,544.058,161.506,438.722,439.612,652.968,574.759,170.304,439,468.959,647.622,573.366,172.867,408.901,451.297,607.699,574.35,177.271,428.151,428.294,595.221,531.24,148.12,446.116,475.86,629.321,609.181,185.417
102,438.782,478.094,639.869,540.922,181.089,456.616,472.335,626.417,543.965,161.473,438.722,439.612,652.935,574.668,170.292,439,468.959,647.596,573.279,172.805,408.901,451.296,607.629,574.31,177.256,428.151,428.292,595.206,531.192,148.091,446.116,475.854,629.287,609.031,185.36
103,438.782,478.094,639.759,540.885,181.072,456.616,472.335,626.292,543.805,161.366,438.722,439.611,652.797,574.372,170.19,439,468.958,647.411,572.912,172.459,408.901,451.29,607.191,574.24,177.163,428.151,428.274,595.077,530.848,147.94,446.116,475.793,629.154,608.309,185.07
104,363.006,394.411,579.963,491.995,159.06,376.66,390.512,571.934,492.539,142.803,369.761,359.036,583.655,514.444,146.62,369.573,383.812,554.341,516.623,150.392,339.363,369.338,548.545,507.955,153.107,363.382,357.541,520.957,469.953,127.437,347.37,356.779,549.805,535.143,160.474
105,438.782,478.094,639.769,540.733,181.001,456.616,472.335,626.282,543.403,161.283,438.722,439.611,652.677,574.086,170.133,439,468.958,647.371,572.742,172.371,408.901,451.286,607.055,574.072,177.097,428.151,428.265,595.08,530.557,147.87,446.116,475.764,629.095,607.908,184.927
106,438.782,478.094,639.85,540.891,181.075,456.616,472.335,626.36,543.468,161.294,438.722,439.611,652.755,574.376,170.149,439,468.958,647.449,572.918,172.415,408.901,451.286,607.132,574.215,177.119,428.151,428.265,595.171,530.683,147.889,446.116,475.764,629.244,608.405,185.015
107,438.782,478.094,639.753,540.717,180.994,456.616,472.335,626.244,543.363,161.277,438.722,439.611,652.66,573.989,170.127,439,468.958,647.359,572.71,172.364,408.901,451.286,607.032,574.04,177.092,428.151,428.265,595.064,530.532,147.866,446.116,475.764,629.075,607.768,184.902
108,438.782,478.094,639.849,540.91,181.084,456.616,472.335,626.38,543.837,161.4,438.722,439.612,652.889,574.581,170.261,439,468.959,647.559,573.136,172.668,408.901,451.294,607.521,574.285,177.227,428.151,428.287,595.192,531.073,148.021,446.116,475.836,629.264,608.778,185.241
109,363.006,394.41,579.963,491.995,159.06,376.66,387.315,561.702,485.256,139.344,369.761,347.141,576.537,512.111,139.427,368.187,376.626,559.854,511.404,148.868,339.363,361.759,540.39,509.852,152.043,363.093,348.365,517.734,467.758,128.893,345.059,358.068,555.383,529.155,156.066
110,438.782,478.094,639.86,540.919,181.088,456.616,472.335,626.408,543.726,161.362,438.722,439.611,652.859,574.57,170.216,439,468.958,647.526,573.034,172.515,408.901,451.291,607.365,574.279,177.184,428.151,428.277,595.206,530.923,147.961,446.116,475.804,629.288,608.67,185.158
111,438.782,478.094,639.763,540.723,180.997,456.616,472.335,626.267,543.44,161.297,438.722,439.611,652.689,574.073,170.148,439,468.958,647.383,572.75,172.384,408.901,451.288,607.108,574.068,177.112,428.151,428.268,595.075,530.598,147.886,446.116,475.775,629.087,607.886,184.951
112,438.782,478.094,639.762,540.703,180.987,456.616,472.335,626.184,543.419,161.312,438.722,439.611,652.706,573.754,170.174,439,468.958,647.403,572.657,172.425,408.901,451.291,607.216,573.919,177.128,428.151,428.278,595.053,530.61,147.915,446.116,475.805,629.046,607.422,184.94
113,438.782,478.094,639.775,540.553,180.923,456.616,472.335,626.193,543.484,161.411,438.722,439.612,652.781,573.421,170.233,439,468.959,647.481,572.684,172.701,408.901,451.297,607.512,573.735,177.172,428.151,428.294,595.054,530.679,148.034,446.116,475.86,629.043,607.155,185.053
114,438.782,478.094,641.696,544.035,182.118,456.616,472.335,631.049,548.887,161.96,438.722,437.742,653.419,582.412,170.476,437.088,460.501,644.75,574.523,171.122,407.462,440.818,605.016,575.368,175.781,426.628,417.816,591.054,530.145,145.403,438.96,463.945,631.253,609.112,182.98
115,422.702,461.825,626.705,529.734,176.07,440.537,454.724,614.512,532.165,157.233,424.719,422.062,638.207,561.295,165.776,424.224,453.666,633.298,560.88,168.345,394.693,433.972,596.151,560.86,172.571,414.405,415.856,582.702,520.729,144.369,428.049,458.454,617.094,591.84,179.648
116,438.782,478.094,639.771,540.389,180.834,456.616,472.335,626.242,542.903,161.202,438.722,439.611,652.688,573.111,170.092,439,468.958,647.384,572.221,172.252,408.901,451.287,607.066,573.566,177.024,428.151,428.268,595.054,530.214,147.824,446.116,475.775,629.102,606.706,184.733
117,438.782,478.094,639.772,540.751,181.01,456.616,472.335,626.23,543.481,161.316,438.722,439.611,652.706,573.989,170.171,439,468.958,647.401,572.735,172.42,408.901,451.29,607.197,574.028,177.132,428.151,428.274,595.063,530.657,147.913,446.116,475.795,629.068,607.77,184.978
118,438.782,478.094,639.798,540.752,181.014,456.616,472.335,626.235,543.751,161.453,438.722,439.612,652.805,574.012,170.264,439,468.959,647.492,572.981,172.766,408.901,451.297,607.536,574.012,177.216,428.151,428.294,595.065,530.934,148.069,446.116,475.859,629.07,608.052,185.213
119,438.782,478.094,639.805,540.565,180.923,456.616,472.335,626.256,543.178,161.271,438.722,439.611,652.816,573.763,170.176,439,468.958,647.486,572.631,172.421,408.901,451.291,607.252,573.762,177.104,428.151,428.278,595.089,530.617,147.918,446.116,475.807,629.182,607.476,184.952
120,438.782,478.094,639.75,540.599,180.939,456.616,472.335,626.171,543.471,161.366,438.722,439.612,652.763,573.522,170.221,439,468.959,647.46,572.675,172.611,408.901,451.295,607.424,573.794,177.164,428.151,428.291,595.053,530.681,147.994,446.116,475.847,629.031,607.197,184.993
121,438.782,478.094,639.75,540.656,180.966,456.616,472.335,626.165,543.185,161.249,438.722,439.611,652.635,573.536,170.107,439,468.958,647.339,572.513,172.319,408.901,451.287,607.002,573.834,177.063,428.151,428.266,595.043,530.383,147.846,446.116,475.768,629.036,607.072,184.786
122,438.782,478.094,639.783,540.569,180.936,456.616,472.335,626.201,543.532,161.43,438.722,439.612,652.789,573.472,170.241,439,468.959,647.486,572.736,172.74,408.901,451.297,607.548,573.754,177.18,428.151,428.296,595.055,530.712,148.054,446.116,475.864,629.051,607.258,185.092
123,438.782,478.094,639.75,540.589,180.934,456.616,472.335,626.164,543.398,161.327,438.722,439.612,652.741,573.469,170.2,439,468.959,647.441,572.58,172.529,408.901,451.294,607.358,573.776,177.144,428.151,428.287,595.051,530.611,147.948,446.116,475.835,629.03,607.054,184.931
124,438.782,478.094,639.752,540.676,180.975,456.616,472.335,626.167,543.551,161.361,438.722,439.612,652.76,573.747,170.226,439,468.959,647.454,572.771,172.605,408.901,451.295,607.396,573.896,177.174,428.151,428.289,595.053,530.753,147.99,446.116,475.841,629.039,607.494,185.027
125,438.782,478.094,639.754,540.542,180.911,456.616,472.335,626.174,543.401,161.361,438.722,439.612,652.762,573.358,170.215,439,468.959,647.464,572.595,172.603,408.901,451.296,607.435,573.718,177.154,428.151,428.291,595.053,530.617,147.989,446.116,475.849,629.027,606.971,184.961
126,438.782,478.094,639.775,540.734,181.002,456.616,472.335,626.211,543.67,161.408,438.722,439.612,652.786,573.935,170.247,439,468.959,647.475,572.904,172.68,408.901,451.296,607.464,573.983,177.199,428.151,428.291,595.062,530.865,148.029,446.116,475.849,629.053,607.854,185.127
127,438.782,478.094,639.761,540.733,181.002,456.616,472.335,626.263,543.753,161.394,438.722,439.612,652.798,574.212,170.25,439,468.959,647.485,572.969,172.652,408.901,451.295,607.458,574.106,177.207,428.151,428.289,595.082,530.938,148.017,446.116,475.841,629.085,608.199,185.151
128,438.782,478.094,639.765,540.734,181.002,456.616,472.335,626.273,543.699,161.373,438.722,439.612,652.78,574.208,170.231,439,468.959,647.466,572.901,172.578,408.901,451.293,607.395,574.11,177.19,428.151,428.285,595.084,530.871,147.975,446.116,475.828,629.09,608.148,185.117
129,438.782,478.094,639.757,540.688,180.98,456.616,472.335,626.177,543.21,161.251,438.722,439.611,652.634,573.623,170.107,439,468.958,647.337,572.559,172.327,408.901,451.286,606.99,573.876,177.065,428.151,428.265,595.045,530.4,147.845,446.116,475.764,629.043,607.213,184.802
130,438.782,478.094,639.75,540.651,180.963,456.616,472.335,626.17,543.537,161.374,438.722,439.612,652.765,573.677,170.228,439,468.959,647.459,572.754,172.625,408.901,451.295,607.418,573.863,177.174,428.151,428.29,595.053,530.741,148,446.116,475.846,629.036,607.417,185.029
131,438.782,478.094,639.75,540.518,180.9,456.616,472.335,626.163,543.113,161.253,438.722,439.611,652.669,573.18,170.125,439,468.958,647.379,572.335,172.318,408.901,451.29,607.142,573.663,177.07,428.151,428.274,595.046,530.343,147.863,446.116,475.795,629.025,606.54,184.748
132,438.782,478.094,639.782,540.758,181.013,456.616,472.335,626.218,543.308,161.267,438.722,439.611,652.649,573.849,170.12,439,468.958,647.35,572.643,172.347,408.901,451.286,607.024,573.982,177.082,428.151,428.265,595.056,530.484,147.858,446.116,475.764,629.062,607.563,184.865
133,438.782,478.094,639.756,540.663,180.969,456.616,472.335,626.177,543.573,161.394,438.722,439.612,652.773,573.72,170.236,439,468.959,647.465,572.801,172.659,408.901,451.296,607.44,573.88,177.183,428.151,428.291,595.053,530.776,148.017,446.116,475.85,629.037,607.524,185.071
134,421.323,460.427,625.585,528.603,175.605,439.156,453.298,613.45,531.126,156.923,423.516,420.538,636.987,559.802,165.416,422.988,452.352,632.106,559.768,168.117,393.475,432.614,595.307,559.544,172.185,413.224,414.602,581.671,519.86,144.128,426.483,457.078,616.051,589.98,179.18
135,438.782,478.094,639.764,540.826,181.044,456.616,472.335,626.226,543.754,161.387,438.722,439.612,652.812,573.99,170.232,439,468.959,647.461,572.907,172.617,408.901,451.294,607.391,574.127,177.204,428.151,428.287,595.063,530.867,147.993,446.116,475.837,629.093,607.938,185.096
136,438.782,478.094,639.761,540.673,180.973,456.616,472.335,626.181,543.6,161.408,438.722,439.612,652.778,573.753,170.242,439,468.959,647.47,572.833,172.685,408.901,451.296,607.454,573.893,177.188,428.151,428.292,595.054,530.8,148.029,446.116,475.853,629.039,607.6,185.099
137,438.782,478.094,639.761,540.735,181.002,456.616,472.335,626.23,543.337,161.272,438.722,439.611,652.654,573.923,170.124,439,468.958,647.354,572.679,172.356,408.901,451.286,607.034,574.013,177.088,428.151,428.265,595.059,530.51,147.863,446.116,475.764,629.068,607.674,184.885
138,438.782,478.094,639.75,540.615,180.946,456.616,472.335,626.164,543.111,161.234,438.722,439.611,652.625,573.403,170.094,439,468.958,647.333,572.438,172.297,408.901,451.286,606.98,573.778,177.048,428.151,428.265,595.042,530.318,147.832,446.116,475.764,629.033,606.874,184.738
139,438.782,478.094,639.75,540.541,180.911,456.616,472.335,626.163,543.007,161.216,438.722,439.611,652.62,573.18,170.08,439,468.958,647.332,572.319,172.267,408.901,451.286,606.98,573.679,177.031,428.151,428.265,595.042,530.234,147.818,446.116,475.764,629.027,606.544,184.674
140,438.782,478.094,639.75,540.55,180.915,456.616,472.335,626.163,543.021,161.219,438.722,439.611,652.621,573.208,170.082,439,468.958,647.332,572.335,172.271,408.901,451.286,606.98,573.692,177.033,428.151,428.265,595.042,530.246,147.82,446.116,475.764,629.028,606.586,184.682
141,438.782,478.094,639.75,540.489,180.885,456.616,472.335,626.163,542.934,161.203,438.722,439.611,652.617,573.043,170.072,439,468.958,647.332,572.238,172.246,408.901,451.286,606.98,573.61,177.019,428.151,428.265,595.041,530.176,147.808,446.116,475.764,629.023,606.338,184.633
142,438.782,478.094,639.75,540.646,180.961,456.616,472.335,626.164,543.154,161.241,438.722,439.611,652.627,573.498,170.099,439,468.958,647.333,572.49,172.309,408.901,451.286,606.98,573.819,177.055,428.151,428.265,595.042,530.354,147.838,446.116,475.764,629.036,607.016,184.766
143,438.782,478.094,639.765,540.522,180.9,456.616,472.335,626.231,543.39,161.319,438.722,439.611,652.777,573.279,170.175,439,468.959,647.45,572.404,172.441,408.901,451.293,607.325,573.754,177.127,428.151,428.284,595.058,530.492,147.914,446.116,475.825,629.09,606.999,184.904
144,412.021,450.978,617.958,522.495,172.828,429.832,443.658,606.627,524.056,154.414,415.393,410.331,628.394,552.721,162.713,414.641,443.464,623.729,552.828,165.384,381.845,423.412,588.315,552.155,169.428,405.122,406.014,574.296,513.835,141.339,415.876,446.501,609.092,580.912,175.847
145,438.782,478.094,642.733,544.286,182.165,456.616,470.8,630.644,547.642,161.936,438.722,433.699,653.997,576.984,170.393,432.849,458.808,646.055,575.131,173.162,406.32,441.466,608.105,576.586,177.577,424.82,418.379,594.593,532.566,148.296,437.747,464.036,633.862,612.286,185.841
146,438.782,478.094,639.804,540.808,181.036,456.616,472.335,626.274,543.415,161.285,438.722,439.611,652.718,574.243,170.141,439,468.958,647.403,572.819,172.39,408.901,451.286,607.091,574.142,177.108,428.151,428.265,595.12,530.618,147.879,446.116,475.764,629.149,608.14,184.968
147,438.782,478.094,639.751,540.668,180.971,456.616,472.335,626.166,543.182,161.246,438.722,439.611,652.629,573.566,170.103,439,468.958,647.334,572.527,172.319,408.901,451.286,606.981,573.849,177.06,428.151,428.265,595.042,530.379,147.842,446.116,475.764,629.038,607.12,184.785
148,397.484,436.16,605.975,512.733,168.452,415.235,428.094,595.838,513.804,150.698,402.679,394.203,615.091,541.364,158.653,401.369,428.256,610.741,542.151,161.606,365.532,408.638,578.015,540.458,165.271,392.044,394.48,563.045,504.85,138.084,399.45,431.178,598.134,566.467,170.923
149,363.006,394.411,579.978,491.995,159.06,376.66,390.513,571.953,492.658,142.878,369.761,359.036,582.234,512.694,146.658,369.573,383.521,553.012,516.714,151.197,339.363,366.607,545.917,508.831,153.142,363.382,355.176,515.992,470.662,127.704,346.412,355.985,548.799,530.699,156.734
150,438.782,478.094,639.766,540.713,180.992,456.616,472.335,626.191,543.287,161.27,438.722,439.611,652.655,573.72,170.126,439,468.958,647.356,572.616,172.35,408.901,451.287,607.052,573.917,177.084,428.151,428.268,595.05,530.472,147.865,446.116,475.774,629.049,607.359,184.852
151,396.943,435.608,605.528,512.377,168.291,413.445,428.669,595.437,513.436,150.561,402.206,393.596,614.595,540.959,158.503,400.883,427.738,610.257,541.762,161.468,365.058,407.482,577.631,540.029,165.118,391.58,393.635,562.642,504.516,137.963,398.832,430.624,597.726,565.962,170.746
152,438.782,478.094,639.75,540.563,180.921,456.616,472.335,626.164,543.368,161.323,438.722,439.612,652.742,573.391,170.197,439,468.959,647.443,572.545,172.525,408.901,451.294,607.365,573.742,177.14,428.151,428.287,595.051,530.583,147.947,446.116,475.836,629.028,606.943,184.913
153,438.782,478.094,639.782,540.764,181.016,456.616,472.335,626.218,543.498,161.325,438.722,439.611,652.718,573.938,170.183,439,468.958,647.413,572.72,172.439,408.901,451.291,607.241,574.004,177.141,428.151,428.277,595.061,530.68,147.926,446.116,475.805,629.062,607.705,184.989
154,438.782,478.094,639.75,540.511,180.896,456.616,472.335,626.163,542.965,161.209,438.722,439.611,652.619,573.1,170.076,439,468.958,647.332,572.272,172.255,408.901,451.286,606.98,573.639,177.024,428.151,428.265,595.042,530.201,147.812,446.116,475.764,629.025,606.422,184.65
155,438.782,478.094,639.773,540.739,181.004,456.616,472.335,626.204,543.517,161.336,438.722,439.611,652.732,573.883,170.197,439,468.959,647.426,572.724,172.481,408.901,451.292,607.291,573.974,177.152,428.151,428.281,595.059,530.706,147.94,446.116,475.816,629.055,607.636,185.003
156,438.782,478.094,639.766,540.711,180.991,456.616,472.335,626.19,543.242,161.256,438.722,439.611,652.639,573.694,170.111,439,468.958,647.341,572.597,172.336,408.901,451.286,607.001,573.909,177.07,428.151,428.265,595.049,530.426,147.85,446.116,475.764,629.049,607.325,184.822
157,383.116,421.214,594.054,503.233,164.147,396.704,410.473,585.13,503.977,147.036,390.095,378.047,601.871,530.388,154.633,387.731,406.496,597.831,531.677,157.89,352.004,392.061,565.267,528.17,161.165,379.678,380.685,547.362,489.947,133.582,380.316,397.51,573.818,552.49,166.128
158,438.782,478.094,639.758,540.693,180.983,456.616,472.335,626.178,543.481,161.333,438.722,439.611,652.731,573.757,170.198,439,468.959,647.426,572.695,172.499,408.901,451.293,607.299,573.912,177.149,428.151,428.283,595.053,530.677,147.941,446.116,475.822,629.043,607.453,184.981
159,438.782,478.094,639.828,540.859,181.06,456.616,472.335,626.312,543.73,161.381,438.722,439.612,652.864,574.496,170.251,439,468.959,647.53,573.063,172.637,408.901,451.294,607.468,574.213,177.212,428.151,428.286,595.154,531.003,148.001,446.116,475.832,629.2,608.584,185.201
160,438.782,478.094,639.808,540.754,181.025,456.616,472.335,626.243,543.795,161.48,438.722,439.612,652.814,574.019,170.273,439,468.959,647.501,573.035,172.824,408.901,451.297,607.596,574.007,177.224,428.151,428.296,595.065,530.958,148.099,446.116,475.866,629.081,608.101,185.256
161,438.782,478.094,639.75,540.632,180.954,456.616,472.335,626.165,543.481,161.344,438.722,439.612,652.753,573.608,170.215,439,468.959,647.449,572.683,172.574,408.901,451.294,607.384,573.836,177.161,428.151,428.288,595.052,530.688,147.974,446.116,475.84,629.034,607.276,184.983
162,438.782,478.094,639.792,540.752,181.01,456.616,472.335,626.228,543.725,161.437,438.722,439.612,652.799,574.001,170.259,439,468.959,647.487,572.955,172.734,408.901,451.296,607.507,574.01,177.211,428.151,428.293,595.065,530.917,148.054,446.116,475.855,629.064,608.008,185.186
163,438.782,478.094,639.75,540.537,180.909,456.616,472.335,626.163,543.002,161.215,438.722,439.611,652.62,573.171,170.08,439,468.958,647.332,572.313,172.265,408.901,451.286,606.98,573.675,177.03,428.151,428.265,595.042,530.231,147.817,446.116,475.764,629.027,606.529,184.671
164,438.782,478.094,639.853,540.909,181.083,456.616,472.335,626.374,543.861,161.414,438.722,439.612,652.895,574.581,170.27,439,468.959,647.57,573.183,172.708,408.901,451.295,607.555,574.283,177.236,428.151,428.289,595.189,531.104,148.044,446.116,475.842,629.258,608.807,185.257
165,438.782,478.094,639.75,540.621,180.949,456.616,472.335,626.164,543.256,161.278,438.722,439.611,652.676,573.481,170.142,439,468.958,647.379,572.5,172.36,408.901,451.29,607.142,573.8,177.093,428.151,428.274,595.046,530.463,147.882,446.116,475.794,629.033,606.989,184.835
166,438.782,478.094,639.769,540.722,180.996,456.616,472.335,626.197,543.257,161.259,438.722,439.611,652.641,573.728,170.113,439,468.958,647.343,572.604,172.338,408.901,451.286,607.007,573.926,177.073,428.151,428.265,595.051,530.439,147.852,446.116,475.764,629.052,607.378,184.832
167,438.782,478.094,639.756,540.685,180.979,456.616,472.335,626.174,543.335,161.29,438.722,439.611,652.68,573.673,170.151,439,468.958,647.38,572.603,172.381,408.901,451.289,607.139,573.886,177.105,428.151,428.274,595.048,530.529,147.891,446.116,475.793,629.041,607.28,184.885
168,438.782,478.094,639.795,540.792,181.029,456.616,472.335,626.329,543.455,161.292,438.722,439.611,652.707,574.21,170.14,439,468.958,647.393,572.799,172.386,408.901,451.286,607.087,574.125,177.106,428.151,428.265,595.109,530.605,147.877,446.116,475.764,629.133,608.09,184.96
169,438.782,478.094,639.771,540.542,180.913,456.616,472.335,626.188,543.45,161.398,438.722,439.612,652.777,573.382,170.228,439,468.959,647.477,572.65,172.676,408.901,451.296,607.49,573.72,177.166,428.151,428.294,595.054,530.655,148.021,446.116,475.858,629.037,607.08,185.026
170,438.782,478.094,639.771,540.549,180.915,456.616,472.335,626.22,543.512,161.399,438.722,439.612,652.802,573.285,170.219,439,468.959,647.484,572.595,172.642,408.901,451.296,607.477,573.786,177.173,428.151,428.293,595.058,530.603,148.002,446.116,475.855,629.064,607.126,185.02
171,438.782,478.094,639.75,540.487,180.885,456.616,472.335,626.163,543.228,161.294,438.722,439.612,652.724,573.173,170.174,439,468.959,647.432,572.39,172.453,408.901,451.293,607.325,573.635,177.112,428.151,428.285,595.05,530.458,147.911,446.116,475.828,629.023,606.594,184.831
172,438.782,478.094,639.766,540.704,180.988,456.616,472.335,626.194,543.631,161.404,438.722,439.612,652.78,573.845,170.243,439,468.959,647.471,572.87,172.676,408.901,451.296,607.454,573.94,177.192,428.151,428.291,595.058,530.829,148.025,446.116,475.85,629.045,607.719,185.106
173,438.782,478.094,639.795,540.793,181.029,456.616,472.335,626.317,543.453,161.291,438.722,439.611,652.707,574.212,170.14,439,468.958,647.394,572.8,172.386,408.901,451.286,607.087,574.127,177.106,428.151,428.265,595.11,530.606,147.877,446.116,475.764,629.134,608.093,184.96
174,438.782,478.094,639.75,540.54,180.91,456.616,472.335,626.163,543.005,161.216,438.722,439.611,652.62,573.177,170.08,439,468.958,647.332,572.317,172.266,408.901,451.286,606.98,573.678,177.031,428.151,428.265,595.042,530.234,147.818,446.116,475.764,629.027,606.539,184.673
175,438.782,478.094,639.75,540.538,180.91,456.616,472.335,626.163,543.004,161.216,438.722,439.611,652.62,573.174,170.08,439,468.958,647.332,572.315,172.266,408.901,451.286,606.98,573.676,177.03,428.151,428.265,595.042,530.232,147.818,446.116,475.764,629.027,606.534,184.671
176,438.782,478.094,640.626,542.186,181.625,456.616,472.335,627.986,546.218,161.804,438.722,439.612,655.111,577.087,170.405,439,468.959,647.336,575.329,173.237,408.901,451.156,606.927,576.702,177.6,428.151,425.218,592.687,533.351,148.392,444.416,467.831,630.149,612.415,185.926
177,438.782,478.094,639.75,540.607,180.943,456.616,472.335,626.164,543.099,161.232,438.722,439.611,652.625,573.378,170.092,439,468.958,647.333,572.425,172.293,408.901,451.286,606.98,573.767,177.046,428.151,428.265,595.042,530.309,147.831,446.116,475.764,629.032,606.837,184.731
178,433.65,472.908,635.609,537.019,179.39,451.486,467.043,622.447,539.886,160.086,434.257,434.069,648.138,569.664,168.829,434.419,464.085,642.969,568.997,171.35,404.364,445.211,603.9,569.661,175.72,423.767,424.388,591.29,527.561,146.882,440.402,470.633,625.225,602.445,183.371
179,438.782,478.094,639.789,540.775,181.021,456.616,472.335,626.248,543.773,161.442,438.722,439.612,652.805,574.123,170.264,439,468.959,647.492,573.002,172.738,408.901,451.296,607.515,574.064,177.219,428.151,428.292,595.071,530.963,148.057,446.116,475.854,629.072,608.184,185.212
180,438.782,478.094,639.75,540.546,180.914,456.616,472.335,626.163,543.015,161.218,438.722,439.611,652.621,573.196,170.081,439,468.958,647.332,572.328,172.269,408.901,451.286,606.98,573.686,177.032,428.151,428.265,595.042,530.241,147.819,446.116,475.764,629.027,606.568,184.678
181,438.782,478.094,639.75,540.615,180.946,456.616,472.335,626.164,543.111,161.234,438.722,439.611,652.625,573.403,170.094,439,468.958,647.333,572.438,172.297,408.901,451.286,606.98,573.778,177.048,428.151,428.265,595.042,530.318,147.832,446.116,475.764,629.032,606.874,184.738
182,438.782,478.094,639.771,540.754,181.011,456.616,472.335,626.226,543.428,161.301,438.722,439.611,652.689,573.944,170.156,439,468.958,647.386,572.706,172.391,408.901,451.289,607.145,574.012,177.117,428.151,428.272,595.061,530.604,147.897,446.116,475.786,629.066,607.697,184.944
183,438.782,478.094,639.75,540.541,180.911,456.616,472.335,626.165,543.372,161.337,438.722,439.612,652.753,573.344,170.206,439,468.959,647.455,572.557,172.562,408.901,451.295,607.405,573.714,177.146,428.151,428.289,595.052,530.591,147.969,446.116,475.843,629.026,606.898,184.918
184,438.782,478.094,639.75,540.547,180.914,456.616,472.335,626.164,543.376,161.333,438.722,439.612,652.751,573.361,170.205,439,468.959,647.453,572.56,172.556,408.901,451.295,607.398,573.723,177.145,428.151,428.289,595.052,530.593,147.966,446.116,475.842,629.027,606.918,184.919
185,438.782,478.094,639.75,540.545,180.913,456.616,472.335,626.17,543.395,161.352,438.722,439.612,652.759,573.364,170.211,439,468.959,647.46,572.586,172.587,408.901,451.295,607.422,573.722,177.151,428.151,428.29,595.053,530.611,147.981,446.116,475.846,629.027,606.957,184.945
186,438.782,478.094,639.75,540.615,180.946,456.616,472.335,626.164,543.158,161.249,438.722,439.611,652.643,573.424,170.11,439,468.958,647.349,572.456,172.311,408.901,451.288,607.036,573.783,177.063,428.151,428.268,595.044,530.365,147.849,446.116,475.775,629.032,606.902,184.77
187,438.782,478.094,639.806,540.818,181.041,456.616,472.335,626.278,543.769,161.39,438.722,439.612,652.843,574.418,170.254,439,468.959,647.516,573.037,172.648,408.901,451.294,607.48,574.193,177.214,428.151,428.287,595.132,530.996,148.012,446.116,475.837,629.154,608.481,185.192
